imdbId,imdbid,Movie Name,Argentina,Australia,Austria,Bahrain,Baltic States,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lebanon/United Arab Emirates,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nigeria,North Macedonia,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0383216,,The Pink Panther (2006),"$353,674","$3,362,704","$1,423,387","$134,020",,"$892,917","$24,309","$3,896,014","$94,971",,"$601,997","$364,440",,"$373,684","$92,045",,,"$340,174","$505,534","$467,543",,"$84,892",,"$210,553","$188,512","$36,543","$649,094","$4,138,795","$5,651,758","$2,440,737","$331,899","$459,519","$138,624","$497,434","$284,534","$220,386","$3,258,916","$80,031","$1,516,319",,,,"$92,055","$205,133",,"$106,447","$70,688","$476,958","$5,046,278",,"$1,613,196","$804,679",,"$410,563",,,"$496,571",,,"$426,075","$383,502","$903,954","$661,573","$1,009,035",,"$117,789","$4,634,523","$3,950,226",,"$57,754","$506,851","$20,918","$92,050","$1,817,438","$208,320","$8,477,526",,"$620,546","$1,267,102",,,,"$1,027,111","$408,375","$890,257",,"$734,211","$10,577,372","$114,602","$543,786",,
0381971,,Curious George (2006),"$29,445","$880,828","$247,971",,,"$114,003",,"$179,094",,"$85,000",,"$83,258",,"$42,605",,,,,,"$1,316,749",,,,"$52,180",,,"$157,133","$444,435","$1,035,462",,,,,,,,"$59,218",,"$126,434",,,,,"$19,530",,,,,"$405,513","$25,801",,"$326,837",$1,"$103,634",,,"$370,228",,,"$69,567",,,,,,,,"$79,755",,,,,,,,"$1,054,847",,"$1,103,751","$159,495",,,,,,,,"$105,243","$2,763,105",,"$64,042",,
0408345,,Firewall (2006),"$438,371","$2,986,404","$145,894",,,"$308,927",,"$1,400,000","$49,808",,,"$108,018","$1,200,000",,,,,"$42,347",,"$334,021",,,,,"$96,580",,,"$677,653","$1,028,282","$290,300","$343,062",,"$64,334",,,,"$1,438,493",,"$2,500,000",,,,,"$42,991",,,"$10,936",,"$3,142,548",,,"$288,035",,"$144,849",,,,,,,,"$128,101","$340,792",,,"$33,068",,"$330,799",,"$11,286",,"$9,784",,"$598,734","$538,009","$3,471,324",,"$171,669","$245,060",,,,"$869,914","$376,800","$158,535","$24,447","$183,742","$2,234,517",,,,
0420260,,Tony Takitani (2004),,,"$40,720",,,,,,,,,,,,,,,,,,,,,,,,,,"$210,904",,"$10,636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,713",,,,,,,,"$36,630",,,,,"$53,882",,,,
0455857,,When a Stranger Calls (2006),,"$2,412,153",,"$29,104",,"$262,931","$15,373","$432,174","$8,103",,,"$25,655","$2,920,958","$359,353","$4,990",,,,,,,,"$14,935",,"$62,919",,"$26,273","$594,795","$1,268,046",,,"$74,079","$43,418","$21,934",,,"$239,865","$23,000","$64,469","$20,046",,"$169,321","$21,581","$29,091",,"$23,000",,"$331,389","$2,186,180",,,,,"$269,146","$13,817",,"$112,563","$14,428",,"$150,334","$124,064","$151,724","$164,411",,,"$17,468",,"$789,131",,"$20,083","$232,196",,"$16,276","$317,585",,"$1,402,767",,"$380,638",,,,,,,"$239,061","$91,677","$104,111","$2,400,135","$36,367","$468,792",,
0473692,,Neil Young: Heart of Gold (2006),,"$93,270",,,,,,,,,,,,,,,,,,"$12,787",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,549",,,,,,,,,,,,,,,,,,,"$24,872",,,,,,,,,,,,"$50,254",,,,
0349467,,Freedomland (2006),,,,,,"$79,058",,,,,,,,,,,,,,"$30,313",,"$19,999","$24,268",,,,,,,,,,,,,,"$449,078","$19,000","$61,936",,,,,,,"$19,000",,,"$549,315",,,,,,"$13,314",,,,,"$29,019","$9,018",,"$175,506",,,,,,,,,,,"$46,263","$3,715","$173,563",,"$41,760",,,,,,,,,,"$130,490",,"$222,621",,
0380817,,Winter Passing (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$6,291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0397313,,Eight Below (2006),"$346,174","$3,657,988","$153,035",,,,,"$419,655","$30,013",,,,"$7,090,000",,,,,,,,,,,"$19,027","$12,314",,,"$3,386,325","$1,727,939","$175,250","$2,289,851",,"$26,096","$5,377","$107,434",,"$1,130,829",,"$548,926",,,,,"$40,159",,,"$26,569","$185,278",,,,,,"$465,079",,,,,,,,,,,,,,,,,"$546,617","$17,952",,"$970,367",,"$3,360,543",,,,,,,"$963,481","$224,700","$213,602",,"$42,932","$2,102,130",,"$155,498",,
0466342,,Date Movie (2006),,"$4,517,784","$567,559","$41,401",,"$853,618","$7,759","$770,564","$27,885",,"$255,146",,,"$38,102","$20,635",,,"$74,635","$117,483","$402,388",,"$11,678",,"$74,639",,"$32,035","$81,897","$1,358,648","$1,873,413","$316,139","$214,544","$214,385","$118,699","$62,608","$254,807","$300,562","$1,883,254","$12,101",,,,,"$44,154","$32,428",,"$46,795","$30,571","$126,499","$1,468,155",,"$232,049","$707,848",,"$536,365",,,"$346,360",,,"$214,257","$173,276","$278,938","$298,676","$788,778",,"$33,334","$562,385","$393,116",,"$25,910","$494,336","$23,694","$67,781","$509,609",,"$4,252,866",,"$509,999","$340,249","$62,931","$244,202","$11,249","$267,183","$272,424","$91,658","$60,311","$90,907","$8,762,281","$18,535","$276,131",,
0404390,,Running Scared (2006),,,"$14,952",,,"$110,279",$922,,,"$12,994",,"$7,578",,,,,,,,"$52,832",,,,,,,"$11,854","$288,171","$174,742","$26,400",,"$7,320","$16,216",,,,"$95,194",,,,,,,"$2,753",,,,,"$108,318",,,"$61,818",,,,,,,,,,,,,,"$13,171",,,,,,,,,"$274,151","$232,254",,,,,,,"$17,737",,,,,"$947,688",,"$47,548",,
0455612,,Madea's Family Reunion (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,939",,,,,,,,,,,,,,,,,,
0763304,,Doogal (2006),,,,,,,"$10,681",,,"$5,346",,"$76,664",,,,,,"$77,405",,,"$7,438,000",,,,,,,"$6,096,940",,,,,"$34,803",,,,,,,,,,,"$1,699",,,,,"$500,084",,,,,,,,,,,"$56,895",,"$49,368","$112,623",,,,,,,,,"$33,566",,,,"$1,171,969",,,,,,,,,,,,"$10,957,566",,"$86,896",,
0370032,,Ultraviolet (2006),,,,"$28,098",,"$24,099",,"$243,355","$26,084",,"$34,047",,,"$98,097","$13,704",,,,,,,,"$5,720",,"$26,502",,,"$403,436","$267,631",,,,"$8,500","$12,213","$219,204",,"$421,645","$22,000","$2,852,795","$4,804",,"$138,159",,"$20,623",,"$22,000",,"$387,196","$916,704",,,,,"$17,676","$15,441",,,"$12,683",,"$49,265","$238,962",,"$139,785",,"$25,006","$25,897",,"$1,310,000",,,"$352,711",,"$13,651","$99,396","$384,863","$1,241,998",,"$46,334",,,,,"$412,451","$901,577",,,"$177,979","$647,052",,"$91,938",,
0397078,,Just My Luck (2006),,"$1,002,659","$231,327",,,"$459,854",,"$304,015",,,"$321,632","$56,484",,"$243,730","$8,665",,,,,"$205,231",,"$63,254",,"$102,160",,,,"$52,256","$797,592","$219,855",,,"$46,091","$75,761","$106,175",,"$338,776","$17,771",,,,,,,,"$42,589",,"$234,324","$3,474,662",,,"$444,976",,"$90,318",,,"$269,061",,,"$279,410","$274,293","$16,408","$151,394","$257,320",,,,"$1,146,941",,,"$448,972",,"$51,875","$604,261","$246,399","$2,647,114",,"$477,056",,,,,"$490,063",,,"$100,999",,"$3,827,440",,"$513,760","$72,646",
0454919,,Pulse (2006),"$297,943",,"$79,793",,,"$91,915","$21,045",,,,,"$173,249",,,,,,,,,,,,,"$46,853",,,"$238,061","$282,864",,"$122,592",,"$6,636",,,,"$1,283,648",,,,,,,"$7,140",,,,,"$1,229,012",,,,,,,,,,,"$105,845",,,"$48,625",,,,,"$2,001,487",,,,,,,"$81,531","$1,808,710",,,,,,,"$225,379","$79,787","$431,819",,,"$731,708","$4,345","$136,200",,
0424942,,Deep Sea (2006),,"$3,696,215",,,,,,"$404,948",,,,,,"$3,100",,,,,,,,,,,,,,"$1,745,432",,,,,,,,,,,,,,,,,,,,$351,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,331",,,,,,,,,,,,,"$2,869,929",,,,
0450232,,16 Blocks (2006),"$550,731","$759,217","$389,178",,,"$487,756",,,"$47,734",,,"$36,176","$1,765,482",,,,,"$87,171",,"$165,750",,,,,"$29,316",,"$49,758","$1,468,376","$1,826,396","$629,150","$116,930",,"$41,818",,,,"$827,753",,"$1,564,427",,,,"$18,153","$51,077",,,"$12,637","$7,502","$2,601,249",,,"$307,348",,,,,"$195,913",,,,,"$247,056","$97,028",,,"$29,074",,"$493,521",,"$7,800",,"$18,891",,,"$1,577,644","$2,362,372",,"$125,477",,,,,"$221,428","$275,936","$209,377","$111,022","$366,961","$4,251,554",,,,
0402755,,Agata and the Storm (2004),,,"$80,361",,,,,,,,,,,,,,,,,,,,,,,,,,"$656,415",,,,,,,,"$2,473,478",,,,,,,,,,,,"$13,269",,,"$103,024",,,,,,,,,,,,,,,,,,,,,,,,$1,,,,,,,,,,,,,,,,
0434008,,Election (2005),"$8,471",,,,,"$1,529",,,,,,,,,,,,,,,,,,,,,,,,,"$2,032,244",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,058",,,,,,,,"$118,508",,,,,"$32,972",,,,
0412798,,Half Light (2006),,"$33,528",,,,,,"$375,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,"$215,549",,,,,,,,,,,,,,,,,
0427229,,Failure to Launch (2006),"$206,653","$4,137,769","$1,179,082",,,"$512,374",,"$1,489,378","$44,225",,"$259,762","$104,005",,"$126,784","$70,224",,"$35,433","$46,247","$86,200","$148,204",,,,"$58,301","$21,028","$38,618","$61,037","$874,921","$5,395,339","$360,766",,"$642,156","$88,865",$1,"$100,359","$651,327","$2,270,837",,,,"$22,311",,"$66,159","$79,243",,,"$24,897","$134,860","$2,622,148",,"$306,404","$706,129",,"$207,621",,"$1,068","$163,246",,,"$181,935","$130,611","$445,854","$884,016",,,"$61,870","$1,369,680","$1,131,451",,"$12,662","$262,959","$53,394","$198,852","$909,703","$453,066","$3,806,731",,"$77,430","$683,820",,,,"$494,360","$210,912","$411,425","$404,357","$215,878","$5,540,067",,"$223,952",,
0438097,,Ice Age: The Meltdown (2006),"$6,303,821","$18,265,807","$9,608,821","$137,004",,"$8,064,088","$326,435","$19,909,620","$267,492",,"$2,875,037","$3,679,439","$10,406,409","$3,584,813","$305,557",,,"$2,607,497","$3,225,752","$6,246,244","$195,330,621","$259,356",,"$1,304,410","$142,799","$589,668","$2,354,072","$48,424,106","$61,612,046","$3,573,780","$1,945,567","$2,458,940","$467,230","$971,791","$701,259","$1,487,308","$25,985,050","$92,579","$7,954,041",,,"$419,792","$334,966","$168,945",,"$226,231","$665,174","$1,065,708","$29,448,504",,"$2,127,601","$7,869,645",,"$2,988,231",,,"$9,548,588","$59,364",,"$1,933,008","$1,830,012","$8,497,281","$2,655,178","$2,803,736","$151,040","$390,168",,"$19,225,522",,"$264,338","$1,586,040","$771,605","$442,739","$3,786,448","$5,301,013","$24,248,139",,"$6,407,088","$12,019,262",,,,"$3,406,987","$1,032,666","$4,774,985","$2,044,542","$1,135,306","$52,332,021","$386,162","$3,012,875","$25,149",
0402850,,The Big White (2005),,,,,,,"$10,856",,"$3,784",,,"$11,219",,,,,,"$22,252",,,,,,,,,,,,,,,,,,,"$95,009",,,,,,,,,,,,"$69,522",,,,,,,,,,,,,,,,,"$6,863",,,,,,,,,"$64,734","$3,556",,,,,,,,,,,,,,"$79,446",,
0041931,,Stromboli (1950),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,489",,,,,,,,,"$13,043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0366450,,Five Children and It (2004),,"$478,180",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$71,221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,961",,,,,,,,,
0441761,,Free Zone (2005),,,,,,,,,,,,,,,,,,,,,"$32,381",,,,,,,"$205,382",,,,,,,,,"$20,140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$135,798",,,,,,,,,"$16,691",,,,,,,
0384814,,Ask the Dust (2006),"$35,704",,,,,"$83,460",,,$596,,,"$9,171",,,,,,"$25,527",,,,,,,,,,,,"$73,800",,,,,,,"$844,879",,,,,,,"$5,814",,,,,"$105,051",,,"$15,683",,,,,,,,,,,"$30,771",,,"$14,996",,"$63,681",,,,"$12,498",,,,"$220,274",,,,,,,"$6,234",,"$132,196",,"$25,203","$10,672",,,,
0434409,,V for Vendetta (2005),"$515,417","$4,354,597","$588,635","$39,340",,"$959,961",,"$1,747,460","$51,523",,,"$260,424",,,,,,"$97,639",,"$774,670","$70,511,035",,,,"$75,324","$20,920","$536,852","$4,305,918","$2,910,789","$1,759,700","$193,947",,"$151,489",,,,"$2,666,921",,"$8,546,936",,,,,"$67,276",,,"$22,878",,"$2,884,695",,,"$990,388",,"$449,754",,,"$802,465",,,,"$213,000","$205,939",,,,"$47,608",,"$1,148,911",,"$27,188","$227,000","$21,733","$29,026","$359,970","$5,710,003","$5,435,193",,"$1,605,560","$733,467",,,,"$315,460","$231,000","$669,980","$186,111","$187,863","$20,863",,"$485,308",,
0454945,,She's the Man (2006),"$45,215","$4,709,223","$33,443",,,"$309,222",,"$146,415","$32,318",,,"$25,738",,,,,,,,"$128,061",,,,,,,"$239,355",,"$138,053",,"$228,584",,"$88,359",,,,,,,,,,,"$79,755",,,,,,,,"$255,659",,"$255,589",,,"$251,243",,,,,"$177,973","$165,085",,,"$30,074",,"$400,099",,,,"$7,648",,"$729,438","$3,534","$951,247",,"$397,245",,,,,"$274,565","$261,057","$12,461","$40,369","$190,107","$8,673,300",,,,
0427944,,Thank You for Smoking (2005),"$86,121","$2,221,170","$226,822",,,"$398,196",,"$546,757",,,,"$46,117",,,,,,"$80,301",,"$462,891",,,,,,,"$34,013","$1,594,159","$1,705,138","$259,200",,,"$60,886",,,"$39,154","$1,719,187","$2,794","$454,656",,,,,"$7,681",,,,,"$209,484",,,"$12,681",,"$312,695",,,"$41,535",,,"$34,578","$3,921","$65,169","$20,337","$6,568",,"$5,659",,"$207,217",,,"$111,723","$26,476",,"$165,875",,"$318,929",,"$176,285","$500,600",,,,,,,,,"$2,176,400","$14,795","$50,102",,
0419749,,Find Me Guilty (2006),,,,,,"$39,319",,,,,,,,,,,,,,,,,,,,,,"$649,711",,,,,,,,,"$430,881",,,,,,,,,,,,,,,,,,,,,,,,,,"$32,605",,,"$19,650",,,,,"$21,886",,,,,"$263,648",,,,,,,,,"$5,294",,,,,,,
0454848,,Inside Man (2006),"$1,083,300","$6,128,072","$1,086,553",,,"$2,335,584",,"$3,793,549","$100,853",,"$578,405","$160,852",,"$448,068","$75,107",,"$23,936","$136,009","$161,267","$730,939",,,,"$53,740","$27,077","$32,387","$256,658","$9,389,586","$8,992,317","$1,735,200","$536,447","$262,713","$99,014","$157,709","$213,162","$830,278","$9,116,281",,"$3,463,885",,"$68,739",,"$56,031","$73,011",,,"$24,772","$183,803","$3,561,731","$800,358",,"$2,216,906",,"$445,376",,"$2,436","$755,204",,,"$215,620","$196,527","$1,047,295","$1,496,858",,,"$101,919",,"$771,962",,"$9,956","$461,319","$34,194","$77,222","$761,532","$2,050,908","$7,821,983",,"$1,050,911","$2,691,256",,,,"$1,603,225","$466,034","$744,059","$110,449","$494,142","$14,406,413",,"$678,997",,
0468565,,Tsotsi (2005),"$69,524","$418,686","$26,334",,,"$61,229",,,,,,"$21,325",,,,,,,,"$120,726",,,,,,,,"$2,025,232","$289,277",,,,,,,,,,,,,,,,,,,,"$231,588",,,"$184,591",,"$248,959",,,"$68,404",,,,,,,,,"$3,618",,,,"$3,050",,,,"$1,206,906",,"$169,685",,"$7,507","$316,543",,,,"$9,169",,,,,"$1,442,451","$2,784","$51,109",,
0429591,,Aquamarine (2006),,"$198,247",,,,"$89,150","$7,369","$74,012",,,"$142,550",,,,,,,,,"$44,567",,"$26,530",,"$63,541",,,"$13,296","$2,910","$157,936",,,,,,,,"$10,611","$5,120",,,,,,,,"$13,638",,,"$1,715,903",,,"$20,354",,"$119,174",,,,,,"$151,674","$152,685","$4,516",,"$250,670",,,,,,,"$135,403",,,"$341,660",,"$8,780",,"$35,772",,,,,,,,,,"$420,781","$24,298","$161,468",,
0268437,,The Man Who Sued God (2001),,"$4,232,050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$183,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,560,867",,,,
0458242,,Lights in the Dusk (2006),"$52,423",,"$86,608",,,,,,"$1,486",,,,,,,,,"$3,373",,,,,,,,,"$244,458",,"$538,780","$37,800",,,,,,,"$457,035",,,,,,,,,,,,"$4,418",,,,,,,,"$8,058",,,"$5,409",,,"$3,507",,,,,,,"$13,927",,,,,"$5,416",,,"$24,400","$44,252",,,,"$8,550",,,,,"$58,567","$2,495",,,
0454841,,The Hills Have Eyes (2006),"$146,524","$858,296","$636,639","$19,860",,"$768,572","$16,444","$256,838",,,"$224,460","$93,328",,"$139,713","$8,701",,,"$68,285","$143,714","$149,256","$41,778,863","$27,856",,"$122,601","$109,190","$32,723","$57,694","$3,648,875","$3,652,793","$161,075","$173,700","$83,779","$53,451","$57,450",,,"$1,589,032","$3,059",,,,,"$40,071",,,"$27,569","$42,453","$246,287","$1,070,559",,"$285,617","$407,867",,"$158,466",,,"$173,532","$11,883",,"$171,466","$126,260","$267,059","$75,143","$313,873","$48,591",,,"$942,783",,"$13,260","$213,148","$33,901","$20,941","$178,177",,"$2,642,854",,"$70,850",,,,,"$324,894","$10,016","$280,147","$59,201","$168,734","$6,255,176","$8,534","$237,225",,
0393735,,The Shaggy Dog (2006),"$398,171","$5,116,083",,,,,"$13,222","$201,895","$18,426",,,"$112,088",,,,,,,,,,,,,,,,"$177,428","$509,874","$62,700","$327,271","$117,909","$40,063","$24,255",,,"$61,268",,,,,,,"$11,001",,,"$6,396",,"$4,280,291",,,"$368,004",,"$473,781",,,"$24,713",,,,,"$235,693","$218,707",,,,,,,"$1,638",,"$7,964",,"$158,016",,"$2,795,617",,,"$84,535",,,,"$33,350",,"$202,364","$63,495",,"$5,534,468","$19,033",,,
0436864,,Unknown White Male (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,420",,,,
0405094,,The Lives of Others (2006),"$996,495","$2,402,435","$428,757",,,"$1,432,152","$9,781","$1,073,812",,,,"$319,631",,,,,,"$94,204",,"$1,720,105","$11,286,112",,,,,,,"$10,752,848","$19,147,078","$2,306,001","$147,453",,"$76,483",,,,"$5,220,873",,,,,,,"$20,324",,,,"$2,277","$573,037",,,"$2,793,412",,"$881,733",,,"$369,961",,,,,"$58,693","$174,475",,,,,"$300,000",,"$13,991","$34,380","$7,430","$20,156","$43,111","$293,176","$6,833,795",,"$198,887","$1,309,293",,,,"$64,292","$12,054","$191,004",,,"$5,495,599","$141,110","$89,286",,
0446046,,Take the Lead (2006),"$150,987","$4,939,371","$393,677",,"$101,360","$597,655","$7,636","$851,335",,,"$17,965","$30,926",,"$22,583",,,,,,"$146,571","$34,742,066",,,,,"$28,017",,"$2,772,777","$1,616,586","$308,122","$325,154",,"$25,693",,"$69,776","$358,918","$5,672,559",,,,,,"$73,343",,,,,"$82,350","$438,308",,,"$116,864",,"$1,180,086",,,"$116,167",,,,"$167,213",,"$450,434","$397,640",,,,,,,"$326,905",,"$112,010",,$463,"$3,066,028",,"$51,936","$1,076,932","$214,145","$791,906","$70,881","$170,901","$66,917",,,"$64,607","$4,240,032",,,,"$44,288"
0436231,,The Devil and Daniel Johnston (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$97,889",,,,
0429727,,The Caiman (2006),"$40,945","$1,987",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0425210,,Lucky Number Slevin (2006),"$480,199","$1,196,619",,,,"$835,609",,"$1,146,239","$53,340",,,,,,,,,"$92,663",,"$306,792",,,,,"$82,522",,"$124,862","$2,131,160",,"$828,050","$29,691",,"$60,599",,,,"$4,486,090",,"$1,935,244",,,,"$5,356","$10,092",,,,,"$1,127,224",,,"$606,569",,,,,"$229,281",,,,,"$308,968","$472,413",,,"$44,378",,"$724,216",,"$6,951",,"$39,082","$10,172","$140,388","$1,845,899","$4,535,108",,"$248,426",,,,,"$179,447",,"$572,572","$148,994","$302,442","$7,956,571",,"$509,187",,
0441909,,Volver (2006),"$956,119","$1,282,126","$816,590",,,"$1,183,758","$29,864","$1,774,894","$45,665","$128,856",,"$391,743",,"$278,951",,,,"$200,672",,"$1,162,903","$12,899,867","$22,953",,"$77,244",,,"$682,635","$17,010,675","$5,979,287","$679,545","$150,789",,,,,,"$8,641,208",,"$1,526,974",,,,,"$24,661",,,,,"$1,050,278",,,"$1,166,150",,"$93,621",,,"$1,006,988",,,"$113,909",,"$1,052,408","$620,153","$197,159",,"$49,142",,"$36,877",,"$46,845","$19,932","$35,532",,,"$187,988","$12,241,181",,"$1,364,028","$2,499,495",,,,"$119,481","$10,307","$336,573","$52,774","$6,471","$5,676,144","$134,918","$160,107",,
0437800,,Akeelah and the Bee (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,398",,,,,,,,"$80,885",,,,,,,,,,,,,,"$15,712",,,,
0441796,,Stay Alive (2006),,,,,,"$129,292",,,,,,,,,,,,,,,,,,,,,,"$146,135",,"$142,200",,,"$9,282",,,,"$1,411,248",,,,,,,"$2,484",,,,,,,,"$73,152",,,,,"$61,179",,,,,"$52,170","$215,198",,,,,"$402,761",,,,,,"$47,168",,"$218,851",,"$139,026",,,,,,"$65,428",,"$52,148","$280,942","$763,551",,,,
0430912,,Basic Instinct 2 (2006),"$376,403","$606,924","$230,484",,,"$679,423",,"$1,350,535","$58,508",,,"$100,250",,,,,,"$174,922",,"$70,154",,,,,,,"$13,831","$3,284,227","$2,295,057","$583,200","$455,345",,"$34,248",,,,"$3,178,196",,,,,,,"$219,525",,,,,"$1,559,915",,,"$309,085",,"$105,864",,,"$109,967",,,,,"$572,983",,,,"$120,900",,"$3,174,229",,"$73,354",,"$42,428",,"$362,265","$2,100,000","$2,923,255",,"$113,197","$589,228",,,,"$356,899","$115,885","$1,578,912","$572,016",,"$2,050,960",,"$211,613",,
0393109,,Brick (2005),,"$149,746",,,,,,,,,,,,,,,,,,,"$2,075,743",,,,,,,,"$93,071","$51,300",,,,,,,,,,,,,,,,,,,,,,,,"$108,546",,,,,,,,,,,,,,"$19,916",,,,,,,"$28,325","$62,226",,,,,,,,,,,,"$1,330,381",,,,
0493459,,This Film Is Not Yet Rated (2006),,,,,,,,,,,,,,,,,,,,,"$306,845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,631",,,,,,,,,,,,,,,,,"$25,133",,,,
0422272,,Fragile (2005),,,,,,,"$16,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,285,184",,,,,,,,,,,"$114,339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$326,563",,
0439815,,Slither (2006),,"$338,320",,,,"$41,209",,"$41,102",,,,,,,,,,,,,,,,,,,,"$365,454","$230,792",,"$370,797",,"$19,705",,,,"$14,501",,"$173,404",,,,,,,,,,"$207,004",,,"$109,357",,"$43,981",,,,,,,"$100,291",,"$36,571",,,,,,,,,,,,,"$319,667",,,,,,,"$240,250","$92,881","$107,217",,,"$2,179,983",,,,
0437863,,The Benchwarmers (2006),,"$1,969,253",,,,"$4,426",,,,,"$166,164",,,,,,,,,,,,"$48,405",,,,,,,,,"$59,420","$41,519",$1,,,"$10,206",,,,,"$64,815",,,,,,"$147,118","$1,462,509",,,,,"$7,579","$26,333",,,,,,"$148,640",,"$95,851",,"$42,578",,,,,,"$261,033",,,"$203,923",$884,"$47,791",,,,,,,,,,,"$141,423","$169,004",,,,
0490196,,Phat Girlz (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,729","$6,478",,,,,,,,,"$30,026",,,,,,,,"$18,423",,,,,,,,,,,,,,,,,,"$102,411",,,,,,,,,,"$153,701",,"$5,595",,,,,,,,,,,,,,,,
0386741,,Renaissance (2006),,"$37,930",,,,,,"$10,381",,,,,,,,,,"$3,400",,,,,,,,,,"$1,520,587",,,"$5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,658",,,,,"$30,433",,,,,,,,,,,,,,,,,"$13,150",,,"$132,165",,,,
0416331,,Go for Zucker (2004),,,"$232,099",,,,,"$72,688",,,,,,,,,,,,,"$87,490",,,,,,,,"$6,613,501",,,,,,,,"$505,556",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$882,781",,,,,,,,,,,,,
0436331,,Friends with Money (2006),"$110,704","$1,370,408",,,,,,"$153,567",,,,,,,,,,,,"$75,010",,,,,,,"$84,099","$354,381","$218,788",,,,,,,,"$50,844",,,,,,,,,,,,"$489,019",,,,,"$90,981",,,"$14,542",,,,,,,,,,,,,,,,,"$50,904",,,,"$113,614",,,,,,,,,,"$889,902",,,,
0420291,,Keane (2004),,,,,,,,,,,,,,,,,,,,,"$33,256",,,,,,,"$177,001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$18,371",,,,,,,,,,,,"$63,869",,,,
0424880,,Candy (2006),,"$1,084,873","$16,860",,,,,,,,,,,,,,,"$4,377",,,,,,,,,,,"$84,221",,,"$3,390",,,,,"$555,448",,,,,,,,,,,,,,,,,"$67,082",,,,,,,,,"$14,356",,,"$9,723",,"$14,928",,,,,,,"$27,333","$131,648",,,,,,,,,"$19,934",,,"$25,795",,,,
