imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Costa Rica,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Germany,Greece,Greece and Cyprus,Guatemala,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Middle East/UAE,Netherlands,Netherlands Antilles,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Russia/CIS,Russia/CIS/Ukraine,S/E/W Africa,Saudi Arabia,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Switzerland (French),Switzerland (French/Italian),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0462229,,Code Name: The Cleaner (2007),,,,,,,"$314,373",,,"$22,741","$31,216",,,,,,,,,,,,,,"$24,179",,,,,,,,,,,,,,"$19,441",,,,,,,,,,,"$4,778",,,"$54,952","$432,169",,,,,,,,,,,,,,,,"$21,065","$41,191","$16,980",,"$96,114",,"$705,000",,,,,,,,"$133,113",,,,,,,,,,,"$32,859",,,"$45,080",,"$207,202",,,,
0775539,,Stomp the Yard (2007),,"$14,251","$3,263,915",,"$26,539",,"$57,710",,,,,,,,,,,"$10,726",,,,,,"$34,746","$12,336",,,,,,"$3,211,381","$2,067,918",,,,,,,,"$19,078",,,"$905,752","$80,952","$154,379",,,"$40,013",,,"$35,909",,"$246,633","$292,398",,,,,"$1,480,921",,"$30,867",,,"$14,129",,,,,"$46,895",,,,"$46,163",,,,,,,,"$408,658",,,"$449,476",,,"$56,395",,"$84,770",,,,,,,,,,"$175,808","$881,958",,,,
0482546,,Miss Potter (2006),"$15,047",,"$6,163,834",,,,"$111,225",,"$253,980",,,,,,,,"$18,634",,,"$38,829",,"$25,027",,,,,,,,"$48,161","$364,096",,"$83,484",,,,"$115,738","$50,420","$16,764",,,,"$603,999",,"$4,431,487",,,,,"$12,607",,"$5,312",,"$268,933",,,"$147,130",,"$1,391,383",,,,"$4,287",,,,,,"$69,646",,"$23,740",,,,,"$35,483",,,,,,"$6,895",,"$71,602",,"$2,028,082","$996,488",,"$1,650","$369,855",,,,,"$194,596","$47,097",,"$3,472","$46,666","$13,191,940",,,,
0344854,,Arthur and the Invisibles (2006),"$121,283",,"$1,615,732","$610,396",,,"$2,627,361","$6,102","$568,716","$89,704","$26,336",,"$167,575","$1,584,949",,,,,,"$167,256",,"$1,259,305","$15,132,763",,,"$23,289","$2,980",,,"$251,409","$46,143,962","$4,537,543","$80,300",,,,"$123,859",,"$34,100",,,,"$2,656,590",,"$4,182,730",,,,"$12,511",,,"$130,719",,"$1,666,459",,,"$754,493",,"$170,307",,,,"$416,526",,,,,"$140,107",,"$1,305,875","$753,490",,,,,"$1,688,607",,,,"$135,331",,"$35,829","$28,915","$96,579",,"$638,084","$4,918,398",,"$552,230","$702,188",,,,,"$488,284","$38,891","$330,925","$119,234",,"$10,690,475","$27,251","$111,577",,
0359254,,Rolling Family (2004),"$107,221",,,,,,,,,,,,,,,,,,,,,,"$9,291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0062873,,The Young Girls of Rochefort (1967),,,,,,,,,,,,,,,,,,,,,,,"$91,837",,,,,,,,"$1,778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0069687,,Alice in the Cities (1974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$32,403",,,,
0468526,,Old Joy (2006),,,$838,,,,,,,,,,,,,,,,,,,,"$255,923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,286",,,,
0465676,,The Banquet (2006),,,"$18,477",,,,,,"$4,956",,,,,"$16,600,000",,,,,,,,,,,,,,,,,,,,,,,"$1,047,097",,,,,,,,"$1,882,239",,,,,,,,,,,,,,"$14,574",,,,,,,,,,,,,,,,,"$4,581",,,,,,,,,,"$2,280,392",,,,,,,,,"$300,603","$394,293",,,,,,,,
0489327,,Venus (2006),"$222,371",,"$371,387",,,,"$21,121",,,,,,"$24,842",,"$59,819",,,,,"$4,080",,"$41,902","$3,347,411",,,,,,,,,,,,,,,"$40,546",,,,,,,,,,,,,,,,"$162,076",,,"$82,745",,"$117,985",,,,"$99,723",,,,,,,,,,,"$15,217",,,,,,,,,,"$43,748",,,"$251,187",,"$45,850",,,,,,"$15,909",,,,,"$2,273,148","$20,423",,,
0382271,,Rosario Tijeras (2005),,,,,,,,,,,"$11,402",,,,,,,,,,,,,,,,,,,,"$168,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$178,157",,,,,,,,,,,,,,,,,
0461970,,Invisible Waves (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$13,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,504",,,,,,,
0464828,,The Singer (Quand j'étais chanteur) (2006),"$244,059",,"$579,375",,,,,,"$116,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,690",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,925",,,
0772193,,Primeval (2007),"$102,237",,,"$25,900",,,"$16,633",,"$105,494",,"$30,998",,"$56,677",,"$47,026",,,,,,,,,,,"$100,028","$28,215",,,,,"$112,683",,,,,"$223,219",,,"$369,488",,,"$26,966",,,,,,,"$10,943",,,"$825,250","$867,343",,,,,,,,,,,,,,"$66,382",,,,,,,,"$470,000",,,,,,,,,,,"$91,593",,,,,,,,"$105,617","$609,611",,"$56,086","$115,642",,"$2,208","$171,824",,
0426883,,Alpha Dog (2006),"$241,629",,,"$179,003",,,"$202,375","$10,215","$316,717","$40,503",,,"$7,664",,,,"$17,926",,,"$16,253",,"$111,142",,,,,,,,"$95,206","$1,781,149","$1,400,715",,,,,,"$52,736",,,,,"$2,378,866",,,,,,"$32,624","$18,865",,"$27,297",,"$488,406",,,"$32,647",,,,,,"$100,706",,,,,"$67,343",,,"$133,429",,,"$27,682",,"$2,144,470",,,,,"$228,899","$45,613",,"$113,281",,"$488,100","$670,078",,"$154,920","$258,415",,,,,,,"$487,143","$291,215",,"$4,118,141","$7,359","$252,791",,
0455960,,The Hitcher (2007),"$138,291",,"$481,417","$131,451","$58,510",,"$152,572","$34,808","$288,508",,"$46,080",,"$57,426",,"$12,930",,,,,,,"$8,647",,,,,"$15,994",,,"$10,791","$1,186,981","$1,187,417","$144,145",,,,"$117,987",,"$20,878",,"$20,362",,"$1,092,472",,"$34,754","$6,089",,"$166,608",,"$8,258",,,"$74,239","$349,693",,,"$113,613",,,,,,"$89,451","$12,992",,,,"$78,544","$80,397",,"$59,393",,"$49,018",,,"$268,500",,,,,"$66,814",,"$12,339","$33,852",,"$162,876","$404,501",,"$5,909",,,,,,"$114,723","$14,532","$133,758","$22,996","$90,474","$1,084,742",,"$180,252",,
0783238,,The Dead Girl (2006),,,"$234,642",,,,"$101,229",,,,,,,,,,"$10,730",,,,,,,,,,,,,,"$135,275",,"$23,130",,,,,"$4,041",,,,,,,,,,,,,,,"$6,121",,,,"$23,744",,"$47,654",,,,,,,,,,,,"$87,711",,,,,,,,,,"$26,363",,,,,"$17,373","$157,952",,,,,,,,"$9,451",,,,,,,,,
0054377,,Testament of Orpheus (1960),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0457655,,After the Wedding (2006),"$107,601",,"$412,192","$85,265",,,,,"$68,677","$3,936",,,"$69,637",,,,,,,"$11,203",,"$4,455,791",,,,,,,,"$112,418",,"$923,353",,,,,,"$2,574",,,,,"$614,345",,,,,,,,,,"$4,481","$198,956",,,"$39,479",,"$152,779",,,,"$273,339",,,,,,,,,,,,,,,,,,,,"$7,164",,,$357,"$544,702",,"$1,452,063","$355,496",,,,,"$12,851",,,,,"$173,068","$16,412",,,
0478160,,Into Great Silence (2005),,,"$71,386",,,,,,,,,,,,,,,,,,,,"$790,452",,,,,,,,"$1,148,221","$514,252",,,,,,"$1,476",,,,,"$897,895",,,,,,,,,,,"$27,580",,,"$265,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$900,177",,,,,,,,,,,,,"$240,173",,,,
0373445,,The Wendell Baker Story (2005),,,,,,,,,,,,,,,,,,,,,,,"$127,414",,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,832",,,,,
0366721,,Trilogy: The Weeping Meadow (2004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$39,458",,,,,,,,,
0060959,,Daisies (1966),,,,,,,,,,,,,,,,,,,,,,,"$13,692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0398808,,Bridge to Terabithia (2007),"$101,169",,"$5,198,787","$209,435",,,"$480,070",,"$1,142,953","$10,993",,"$184,537","$63,520","$686,355","$156,365",,"$49,394",,,"$233,693",,"$179,047",,,"$14,421","$98,164",,,"$6,534","$74,528","$8,256,208","$1,889,584",,,,,"$135,786",,,,,,"$3,249,576",,"$1,656,738",,,,"$15,611","$25,181",,"$22,519","$421,795","$3,787,002",,,"$208,517",,"$1,050,056",,"$8,399",,"$346,011",,,,,"$241,354",,"$855,715","$133,324",,,"$24,547",,"$1,819,846",,,,"$4,373","$152,242","$149,334",,"$177,946",,"$2,842,703","$5,420,339",,"$153,858",,,,,,"$231,588","$504,493","$450,939","$119,021","$243,879","$9,582,864","$11,258","$338,993",,
0076263,,Killer of Sheep (1978),,,,,,,,,,,,,,,,,,,,,,,"$404,508",,,,,,,,"$3,047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,904",,,,
0076162,,House (1977),,,,,,,,,,,,,,,,,,,,,,,"$209,765",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0822389,,Kenny (2006),,,"$6,117,952",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$323,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$221,559",,,,
0473434,,49 Up (2005),,,"$455,203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0473308,,Waitress (2007),,,"$666,644",,,,,,"$49,692",,,,,,,,,,,,,,,,,,,,"$19,388",,"$328,351","$54,671",,,,,,,,,,"$32,180","$128,870",,"$270,458",,,,,,,,,,,,,,"$195,503",,,,"$58,773",,,,,,"$5,573","$11,449",,"$15,588",,,,"$16,630",,"$80,644",,,"$18,789",,,"$61,099",,,"$211,621",,"$9,471","$51,849",,,,,,,,,,"$854,459",,,"$24,027",
0418004,,Neverwas (2005),,,,,,,,,,"$7,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,349",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0395495,,Catch and Release (2006),$838,"$4,166",,,,,"$27,664",,,,,,,,,,,"$2,431",,,,,"$15,539,051","$6,120",,,,,,,,"$351,629",,,,,,,,,,,,,,,,,,,,,"$39,028",,,,,,,,,,"$6,680",,,,,,"$2,471",,,,,,,,,,,,,,,"$51,584",,,"$31,684",,,,,,,,,,,,,"$99,234",,,,
0475394,,Smokin' Aces (2006),,,"$1,156,535","$392,868",,,"$110,827",,"$125,490","$64,497",,,,,"$40,560",,"$34,210",,"$13,315","$65,813","$96,022","$104,350",,,,,"$37,676",,"$15,077","$115,708","$931,679","$1,724,040","$222,306",,,,,,"$52,229",,,,"$549,164",,"$521,797",,,,"$69,150","$19,073",,"$33,236",,"$309,914","$126,434",,"$746,194",,"$214,129",,"$8,939",,"$208,479",,,,,,,,"$301,219",,,"$98,514",,"$2,951,062",,,,"$1,974","$76,430","$27,488","$61,233","$191,528",,"$968,172","$892,476",,"$131,168","$357,161",,,,,"$284,393","$86,587",,"$192,291","$363,310","$6,238,465",,"$112,011",,
0397044,,Blood and Chocolate (2007),,,,,,,,,,"$21,752",,,,,,,"$9,610",,,"$15,745",,,"$3,526,847",,,,,,,,,,"$53,300",,,,,,,,,,,,,,,"$29,606","$10,589","$23,932",,,,,,,,,,,,,,,,,,,,"$25,413","$36,670",,,"$23,788",,"$949,141",,,,,"$94,021","$8,767",,,,,"$645,911",,,,,,,,,"$93,004","$219,476","$64,961","$168,526","$290,058",,,,
0799949,,Epic Movie (2007),"$207,991",,"$5,132,970","$321,613","$31,463",,"$801,897","$23,118","$652,599","$24,871","$414,720",,"$166,404",,"$275,012",,"$27,887",,,"$52,678","$84,120","$604,514",,"$76,567",,"$95,071",,,"$41,147","$266,045","$2,138,110","$1,871,994","$343,645",,,,"$312,436","$93,960","$86,910","$104,039","$164,322",,"$4,270,127","$14,279","$18,248",,,,"$110,703",,"$58,612","$110,714","$357,285","$4,458,093",,,"$613,127",,"$758,214",,,,"$442,130",,,,,"$207,507","$347,359","$61,047","$444,890","$698,449",,"$66,264",,"$2,417,898",,,,,"$517,992","$5,046","$78,391","$494,587",,,"$4,361,631",,"$549,375","$95,362",,,,,"$265,702","$218,867",,"$150,044","$187,093","$10,120,019","$12,381","$571,252",,
0425430,,The Messengers (2007),"$342,257",,"$48,913","$26,124",,,"$445,629","$20,348","$494,320",,,,"$82,086",,,,,,,"$40,432",,"$30,777","$35,374,833",,,"$49,553",,,"$23,301","$9,185","$591,669","$108,756","$167,050",,,,"$470,335",,"$41,579",,,,"$517,150",,"$316,725",,,,"$23,620","$21,480",,"$16,134","$79,054","$3,270,436",,,"$243,110",,,,,,"$20,819",,,,,"$146,212",,"$158,690","$142,775",,,,,"$550,950",,,,,,"$41,330","$16,139","$207,691",,"$1,696,146","$4,410,051",,,,,,,,"$352,372","$32,497","$911,878","$11,080","$254,968","$1,726,779","$21,271","$743,628",,
0490084,,Because I Said So (2007),"$149,702",,"$3,204,284","$1,311,757",,,"$571,987","$13,546","$1,421,246",,"$29,764",,"$64,075",,,,,,,"$75,007",,"$146,664",,,"$20,517",,,,,"$121,320",,"$5,362,219","$33,430",,,,"$118,288","$228,535","$41,505",,,,"$1,682,577",,,,,,"$32,624","$39,229",,"$29,153","$3,900","$1,113,356",,,"$255,243",,"$100,536",,"$8,200",,,,,,,"$138,896","$162,077","$541,080","$382,584",,,"$109,572",,"$479,400",,,,,"$99,698","$67,483","$46,405","$632,172",,"$1,385,000","$2,886,017",,"$66,406","$508,168",,,,,"$54,421","$17,497","$312,738",,"$112,018","$1,990,471","$37,879","$313,503",,
0367959,,Hannibal Rising (2007),"$89,287",,"$1,537,070","$1,026,658",,,"$745,998",,"$1,365,244",,,"$75,992","$92,151",,"$187,824",,,,,"$297,371",,"$411,608",,,"$10,801","$68,389",,,,"$100,124","$4,595,566","$4,492,092","$748,542",,,,"$262,231","$329,261",,,,,"$7,566,213",,"$6,413,902",,,,"$76,222","$9,297",,"$85,117","$139,416","$1,463,360",,,"$739,537",,"$101,792",,"$3,761",,"$181,381",,,,,"$131,860",,"$635,111","$469,269",,,"$54,334",,"$4,822,355",,,,"$17,934",,"$63,016","$36,786","$193,538",,"$1,616,906","$4,364,182",,"$607,306","$633,330",,,,,"$186,653","$288,738","$884,962","$483,990","$310,814","$5,274,510","$3,135","$126,392",,
0477051,,Norbit (2007),"$244,838",,"$4,177,443","$762,745",,,"$1,516,765","$1,314","$2,167,039","$56,512","$753,207",,"$124,903",,"$136,674",,"$121,473",,"$189,254","$17,737","$40,735","$680,934",,,"$24,379","$175,381","$104,760",,"$71,066","$244,808","$2,128,671","$7,265,925","$828,010",,,,"$323,023","$117,847","$189,845","$45,752","$230,553","$786,137","$4,256,342",,,,"$24,379",,"$94,081","$214,466",,"$72,082","$833,891","$4,894,096","$719,144",,"$2,091,061",,"$670,104",,"$3,153",,"$162,798",,,,,"$351,820","$303,357","$580,388","$1,306,602",,,"$123,801",,"$1,065,327",,,,"$24,671","$730,651","$17,967","$187,293","$948,674",,,"$3,600,047",,"$203,332","$890,138",,,,,"$2,050,148","$143,382","$534,120",,"$870,065","$11,198,139","$29,503","$1,373,612","$44,519",
0469754,,The Boss of It All (2006),,,,,,,"$50,976",,"$149,571","$4,223",,,,,,,,,,"$15,008",,"$182,699",,,,,,,,,,"$96,319",,,,,,,"$7,714",,,,"$1,224,987",,,,,,,,,,,,,,"$6,716",,,,,,"$195,999",,,,,,,,,,,"$10,858",,"$130,000",,,,"$15,426",,,,,,"$5,648","$623,820",,"$230,959","$41,828",,,,,"$7,819",,"$12,600","$6,695",,"$39,982",,,,
0380268,,Cocaine Cowboys (2006),,,,,,,,,,,,,,,,,,,,,,,"$150,056",,,,,,,,"$6,731",,,,,,,,"$1,575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,985",,,,
0441774,,Lonely Hearts (2006),"$100,016",,,"$24,790",,,,"$3,412",,,,,"$23,435",,,,,,,,,"$30,037",,,,,,,,,"$554,252","$102,634",,,,,,,,,,,,,"$87,969",,,,,,,,,"$354,955",,,,,,,,,"$20,728",,,,,,,,"$35,791",,,,,,,,,"$14,154",,,,"$30,079",,,"$630,326",,,,,,,,"$7,221","$1,166","$96,203",,"$71,836","$12,679","$21,067","$109,520",,
0382932,,Ratatouille (2007),"$3,843,055",,"$13,240,587","$7,166,055",,,"$9,057,277","$143,143","$9,617,116","$239,774","$216,651",,"$2,230,163","$2,871,850","$2,353,481",,"$173,203",,,"$2,030,119",,"$5,540,087","$206,445,654",,"$66,410","$749,320","$64,782",,"$239,232","$2,788,473","$65,645,333","$50,409,899","$3,189,263",,,,"$3,250,746","$2,627,525","$283,513","$531,224","$629,399","$3,083,233","$25,880,003",,"$33,371,386",,,,"$390,031","$112,830",,"$636,521","$1,541,079","$16,103,100",,,"$6,569,522",,"$2,294,439",,"$32,438",,"$4,804,376",,,,,"$915,086","$1,429,565","$6,184,477","$4,168,055",,,"$214,412",,"$10,146,232",,,,"$44,689","$2,940,855","$389,438","$432,750","$1,918,629",,"$6,853,584","$21,473,012",,"$8,372,846","$9,756,656",,,,,"$1,539,757","$1,151,153","$2,211,228","$1,142,583","$635,810","$48,619,933","$265,059","$2,457,984",,
0428541,,Five Fingers (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,564",,,,,,,"$2,291",,,,"$196,569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$107,665",,
0401711,,"Paris, je t'aime (2006)","$295,107",,"$1,324,279","$261,178",,,"$23,931",,"$629,675",,,,"$136,256",,,,,,,"$123,848",,,"$4,899,278",,,,,,,"$18,588","$2,827,714","$1,362,175","$87,750",,,,"$134,613",,"$1,183",,,,,,,,,,,"$1,635",,"$31,899","$15,455","$466,352",,,,,"$180,973",,,,"$79,051",,,,,"$110,324",,"$35,228","$32,624",,,"$44,714",,"$1,050,000",,,,,,,,"$76,700",,"$387,114","$1,113,467",,"$34,263","$522,024",,,,,"$194,197","$42,825","$187,877","$131,480","$14,735","$457,260",,"$135,749",,
0469263,,The Astronaut Farmer (2006),,,,"$1,519",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$80,260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,999",,,,,,,,,,,,,"$2,167",,,,,,,,,,,,,,,"$21,301",,,,,
0482527,,It's a Boy Girl Thing (2006),,,,,,,"$196,081",,,,,,,,,,"$37,345",,,,,,,,,,,,,,,,,,,,,,"$76,109",,,,"$54,399",,,,,,,,,"$41,647",,,,,"$261,818",,,,,,,,,,,,,"$104,341","$133,392",,,,,"$910,000",,,,,"$85,276",,"$33,378","$255,495",,,,,,,,,,,"$18,775","$3,820","$250,602","$86,267","$47,728","$4,707,832",,,,
0396042,,The Ugly Duckling and Me! (2006),"$79,897",,,,,,,"$7,194","$1,241,400",,,,"$59,025",,"$7,362",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$402,200",,,,,,,,,,,,,,"$135,234",,,,,,,,"$1,213,630",,,,,,,,,,"$580,868",,,,,,,,,,,,,,,"$5,463",,,
0444182,,Days of Glory (2006),"$18,890",,,,,,"$497,613",,,"$1,025",,,,"$404,694",,,,,,,,"$6,557",,,,,"$1,228",,,,"$20,783,516",,,,,,,,,,,,,,,,,,,"$4,908",,,,,,,,,,,,,,,,,,,,,"$9,795",,,,,,,,,,,,,,,"$6,807","$249,995",,,"$238,677",,,,,,,,,,"$419,296",,,,
0450340,,Unknown (2006),,,,,,,,,,,,,,,,,,,,,,,"$26,403",,,,,,,,,,"$29,372",,,,,"$2,395","$6,513",,,,"$140,520",,,,,,,,,,,"$701,573",,,,,,,,,,,,,,,,,"$77,860",,,,,"$311,750",,,,,,,,,,,"$1,657,995",,,,,,,,"$144,397",,,,,"$88,452",,"$81,228",,
0425601,,Trailer Park Boys: The Movie (2006),,,"$7,889",,,,,,,,,,,,,,,,,,,,"$3,860,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0259324,,Ghost Rider (2007),"$568,079","$32,279","$5,703,967","$1,024,781","$165,742","$47,864","$944,785","$53,375","$7,041,843","$187,172","$739,622",,"$268,740","$3,759,994","$529,061",,"$85,825","$37,504",,"$168,188",,"$790,247",,,"$49,998","$351,151","$234,284",,"$81,292","$569,735","$7,574,756","$6,252,999","$837,723",,,,"$847,264","$544,819","$144,731","$3,908,396","$1,326,850","$186,428","$4,024,178","$65,001","$4,408,813","$98,276",,"$270,600","$123,123","$127,984","$124,589","$134,061","$2,789,337","$7,324,746",,,"$415,660",,"$794,383",,"$76,279",,"$805,906","$30,437",,,,"$435,299","$1,792,072","$619,125","$773,720",,"$137,112","$185,813",,"$7,768,158",,,,"$63,502","$1,634,451","$69,676","$57,605","$796,963",,"$2,608,329","$7,441,324",,"$545,298",,"$164,125",,"$631,694","$29,709","$3,612,048","$2,053,661","$1,920,965","$990,847","$794,715","$9,188,495","$50,057","$1,204,696",$121,
0401997,,Breach (2007),,,"$1,746,153","$61,531",,,,,"$319,532",,,,,,,,"$17,035",,,,,"$116,746",,,,,,,,,"$181,256","$542,964","$125,144",,,,,"$44,499","$26,178",,,,"$555,526",,"$88,016",,,,,"$8,067",,,,"$1,045,877",,,,,"$216,477",,,,"$51,601",,,,,,,,"$114,762",,,,,"$53,613",,,,,"$30,832",,"$12,301","$39,776",,"$84,880","$1,232,466",,"$13,663",,,,,,"$39,541","$79,909","$105,290",,"$23,239","$743,797",,,,
0778661,,Daddy's Little Girls (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$166,331",,,,,,,,,,,,,,,"$75,934",,,,,
0758766,,Music and Lyrics (2007),"$835,350",,"$8,138,181","$2,072,379",,,"$1,338,843","$11,871","$1,892,273","$64,378","$29,496",,"$209,768",,"$132,726",,"$71,521",,,"$163,334",,"$878,331",,,"$43,415","$73,149","$94,110",,"$67,782","$408,409","$5,197,542","$12,271,986","$1,102,300",,,,"$803,438","$484,842","$126,597",,"$221,709","$470,826","$5,080,907",,"$3,925,718",,,,"$80,942","$89,471",,"$49,590",,"$2,696,530",,,"$2,344,853",,"$880,597",,"$11,060",,"$1,324,628",,,,,"$250,268",,"$476,378","$742,003",,,"$107,945",,"$1,412,634",,,,"$51,450",,"$56,979","$100,673","$1,145,784",,"$6,268,375","$4,480,463",,"$1,068,877","$1,973,598",,,,,"$1,100,000","$332,829","$1,232,165","$105,485","$228,812","$18,070,181","$65,161","$336,386",,
0481369,,The Number 23 (2007),"$782,187",,"$1,353,169","$572,352",,,"$846,937","$21,446","$1,461,806","$61,128",,,"$115,722",,"$298,565",,"$22,581",,,"$26,717",,"$874,167",,,,"$77,060","$38,785",,"$20,742","$354,510","$3,989,040","$2,195,491","$1,033,237",,,,"$15,858","$286,357","$127,084",,"$178,652","$152,910","$4,079,576",,"$1,228,829",,,,"$52,418","$24,896","$29,578","$46,967","$111,064","$1,221,837",,,"$477,170",,,,,,"$293,409",,,,,"$222,866","$169,206",,"$296,435","$379,802",,"$62,837",,,,"$121,981",,,"$372,646","$21,307","$58,055","$114,389",,"$2,792,852","$3,942,076",,"$519,000","$396,609",,,,,"$431,735","$351,119","$1,483,003",,"$149,447","$7,796,894","$14,600","$315,280",,
0499554,,Reno 911!: Miami (2007),,,"$362,882",,,,"$14,890",,,,,,,,,,,,,,,"$5,244",,,,,,,,,"$9,174",,,,,,,,,,,,,,,,,,,"$8,720",,,,,"$30,364",,"$53,878",,"$172,619",,,,"$14,739",,,,,,,,,"$197,064",,,,,,,,,,,,"$26,644",,,"$23,997",,"$13,593",,,,,,,,,,"$193,631","$531,443",,,,
0462200,,Black Snake Moan (2006),,,"$184,364","$41,149",,,"$76,893",,,,,,,,,,,,,,,"$17,153",,,,,,,,,"$144,153","$203,993",,,,,,,,,,,,,"$71,059",,,,,"$5,683",,,,,"$32,152",,"$53,532",,"$39,293",,,,"$29,949",,,,,,,,,,,,,,,,,,"$16,355",,,"$23,279",,,"$24,186",,"$13,154",,,,,,,,"$82,330",,"$208,530","$243,408",,,,
0375785,,Gray Matters (2006),,,,,,,,"$4,434",,,"$40,676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,968",,,,,,,,,,,,,,"$36,414","$63,318",,,,,,,,,,,,,,,,,"$36,797","$669,311",,,,,,,,,,,,,,,,,
0463903,,Be with Me (2005),"$42,854",,,,,,,,,,,,,,,,,,,,,,"$1,365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,224",,,,
