imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East,Middle East Other,Middle East/UAE,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam,West Indies
0912580,,The Devil Came on Horseback (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$451,,,,
0819354,,10 Questions for the Dalai Lama (2006),,,,"$24,162",,,,,,,,,,,,,,,,,,,,,,,,,,"$167,148",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$45,641",,,,"$22,990",,,,,,,,,
0425236,,Mary (2005),,,,,,,,"$11,620",,,,,,,,,,,,,,,,,,,,,"$634,157",,,,,,,,,,"$193,022",,,,,,,,,,"$114,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$73,311",,
0433398,,Journey from the Fall (2006),,,,,,,,,,,,,,,,,,,,,"$641,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029172,,The War on Democracy (2007),,,"$175,373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0825232,,The Bucket List (2007),"$1,982,902",,"$7,385,515","$1,394,490",,"$586,727","$62,767","$5,262,715","$103,453","$77,555",,"$518,715",,"$806,261","$135,279",,,"$254,265",,"$749,346",,,"$23,687","$136,435","$69,070","$42,893",,"$482,247","$1,736,387","$9,003,392","$884,268",,"$160,775","$368,765","$48,229","$137,008",,"$1,117,567","$2,820,300",,"$12,420,911",,"$81,494","$87,625","$28,531",,"$158,857",,"$6,582,890",,,,"$1,377,573","$1,348,550","$13,164","$393,617",,,"$401,915","$120,614","$392,949","$1,275,514",,,"$181,969","$926,183",,"$49,414","$224,558","$90,716","$52,788","$579,526",,"$1,783,705","$5,682,938","$407,662","$1,948,228",,,,"$924,117",,"$1,022,310","$28,153","$155,576","$3,990,851","$258,252","$1,531,465",,
0419887,,The Kite Runner (2007),"$11,419",,"$2,733,844","$112,599",,"$825,176",,"$4,277,502",,,"$13,573","$10,400",,"$53,753","$16,207",,,"$10,867","$17,090","$2,989,180",,,,"$23,322","$30,342","$4,614",,"$184,106","$1,115,700","$5,940,133","$41,914",,"$245,459","$52,099","$71,524",,,"$1,016,631","$12,730,140",,"$503,899",,,,"$51,750",,,"$15,671","$337,164",,"$17,542",,"$7,357,076","$338,457",,"$2,920,322",,,"$8,498","$50,894","$95,667","$36,586",,,"$18,609",,,,"$100,265","$2,580",,"$307,021","$303,262","$127,173","$1,870,588","$1,150,000","$3,312,635",,,,"$384,812","$14,819","$104,676",,"$87,825","$7,141,352","$24,214",,,
0443844,,Regular Lovers (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$114,678",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$774,,,,,,,,,,,,"$9,929",,,,
0424789,,Allegro (2005),,,,,,,,"$2,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0810823,,The Deaths of Ian Stone (2007),,,,,,,,,,,,,,,,,,,,,"$97,182",,,,,,,,,,,,"$153,808",,,,,,"$644,924",,,,,,,,,"$64,493",,,,,,,,,,,,"$115,539",,,,,,,,,"$28,218",,,,,,,,,,,,"$19,781","$87,006","$221,051",,"$74,560",,,,,
0489664,,Shattered (2007),"$324,918",,,,,,"$12,282","$408,532",,,,"$53,126","$2,191,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$923,602",,,,,,,,,,"$120,994","$108,065",,,,,,"$522,024",,,,,,,,"$1,265,547",,,,,,,"$67,777",,,,,,"$32,636","$183,347",,
0473356,,The Flock (2007),"$187,463",,,,,,"$5,686","$780,076",,"$10,098",,"$25,066",,,,,,,,,,,,,,,,,,,,,"$90,927",,,,,,,,,,,,,,,,"$914,881",,,,,,,,,,"$62,952","$95,643",,,,,,"$89,499",,,"$18,737",,,,,"$366,198",,,,,,,"$30,095","$210,273",,,,,,,,
0448154,,The Maidens' Conspiracy (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$364,200",,,,,,,,,"$1,917,353",,,,,,,,,"$49,586",,,,,,
0477139,,Wristcutters: A Love Story (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,861",,,,
0478829,,Vitus (2006),"$48,522",,"$3,853","$141,591",,"$5,326",,"$4,686",,,,"$3,109",,,,,,,,,,,,,,,,,"$37,096","$2,027,333","$2,919",,,,,,,,,,,,,,,,,,"$184,871",,,,,"$87,039",,,,,,,,,,,,,,,,,,,,"$267,144","$32,382",,"$2,993,096",,,,"$46,678",,,,,,"$6,431",,,
0408236,,Sweeney Todd: The Demon Barber of Fleet Street (2007),"$651,305",,"$5,132,480","$873,149",,"$785,600","$18,622","$1,255,604","$46,689","$44,677",,"$492,673",,"$251,722","$83,754",,,"$519,237",,"$829,804",,,"$15,573","$89,931","$18,043","$62,705",,"$769,609","$9,344,714","$4,577,911","$1,811,007",,"$1,115,200","$269,204","$82,442","$74,946",,"$144,398","$6,176,046",,"$19,650,613",,,"$69,881","$20,385",,"$80,763","$373,512","$2,442,047",,,,"$757,083","$762,725","$2,274","$897,969",,,"$243,455","$230,499","$350,421","$954,271",,,"$120,752","$984,393",,"$46,303","$551,097","$74,371","$68,420","$22,038",,"$4,966,370","$5,144,278","$1,218,213","$816,842",,,,"$1,194,216","$271,621","$653,705","$31,422","$159,206","$21,747,800","$41,564",,,
0465234,,National Treasure: Book of Secrets (2007),"$1,701,941",,"$11,790,412","$2,048,127",,"$3,886,623","$99,304","$4,975,758","$413,445","$215,033",,"$1,033,173","$9,951,598","$1,332,542","$258,642",,,"$713,051",,"$2,591,466",,,"$54,358","$592,127","$245,856","$264,359",,"$1,603,583","$18,124,906","$18,646,685","$2,017,100",,"$2,263,496","$1,227,668","$244,084","$1,449,097","$1,512,975","$682,887","$13,168,731",,"$23,942,112",,,"$228,245","$235,052",,"$297,341","$2,218,606","$10,601,378",,,,"$2,763,612","$1,627,339","$78,254","$2,519,111",,,"$662,892","$2,354,779","$2,646,637","$1,861,449",,,"$287,736","$13,627,491",,"$61,876","$2,267,256","$178,101","$193,433","$1,392,475",,"$11,982,505","$14,121,148","$4,379,468","$2,159,560",,,,"$6,115,321","$2,696,573","$2,233,999","$1,803,667","$1,122,370","$17,626,166","$87,675","$1,795,480",,
0855824,,I Don't Want to Sleep Alone (2006),"$19,203",,,,,"$12,839",,,,,,,,,,,,,,,,,,,,,,,"$43,259",,,,,,,,,,,,,,,,,,,"$12,845","$6,340",,,,"$1,822",,,,,,,,,,,,,"$27,122",,,"$22,098",,,,,"$9,749",,$760,,,,,"$28,888",,,,,"$21,809",,,,
0469494,,There Will Be Blood (2007),"$520,135",,"$2,400,888","$252,595",,"$675,721","$20,940","$1,090,464","$24,432","$20,587",,"$193,863",,"$201,527","$84,183",,,"$82,068",,"$892,076","$40,222,514",,,"$47,113","$26,989","$22,863",,"$368,399","$5,843,976","$1,543,829","$1,147,969",,"$109,799","$19,322","$66,154","$42,119",,"$271,555","$2,566,966",,"$887,763",,,"$38,184","$33,303",,,"$6,350","$652,470",,,,"$660,123","$352,416",,"$635,858",,,"$102,080","$8,331",,"$349,358",,,"$47,453","$400,757",,,"$53,616","$10,116","$37,139","$45,506",,"$94,199","$2,415,805","$428,691","$593,283",,,,"$33,897","$21,887","$180,114",,"$83,097","$9,189,480","$61,808",,,
0472062,,Charlie Wilson's War (2007),"$872,501",,"$3,071,383","$461,502",,"$763,707","$11,211","$1,467,394","$61,371",,"$223,235","$191,422",,"$313,704","$75,689",,"$50,053","$150,185","$179,131","$724,333",,,"$22,262","$66,580","$69,797","$24,452",,"$182,282","$4,826,312","$4,256,370","$1,082,248",,"$577,205","$414,174","$49,435",,,"$356,622","$3,261,378",,"$4,350,754",,,"$43,668","$83,480","$20,602","$29,172","$33,092","$1,609,510",,"$252,008",,"$546,272","$277,434","$6,099","$383,827",,,"$117,491",,"$398,630","$1,142,375",,,"$137,372",,,"$26,526","$133,447","$28,688","$58,048","$153,637","$168,400","$1,219,075","$4,433,377","$543,955","$1,287,399",,,,"$754,967","$177,910","$813,824","$144,738","$315,936","$8,915,710","$108,619","$300,371",,
0758730,,Aliens vs. Predator: Requiem (2007),"$708,036",,"$5,260,605","$914,445","$40,988","$770,305","$91,793","$2,124,333","$149,858","$518,522",,"$452,162",,"$578,710","$60,669",,,"$428,441","$543,200","$811,833",,"$36,473","$18,723","$202,265","$71,118","$87,575",,"$315,118","$5,711,339","$7,639,646","$477,348",,"$1,916,003","$552,860","$64,550","$206,305","$748,182",,"$1,323,175","$80,345","$9,675,956","$10,416","$195,420","$152,615",,"$96,444","$196,706","$2,383,461","$5,188,114",,,,"$486,790","$547,366","$7,568","$322,714","$17,381",,"$594,220","$902,056","$1,357,896","$718,767","$755,882","$59,335","$155,153","$7,338,108","$97,651","$50,150","$1,353,607","$132,690","$86,151","$264,562",,"$1,985,094","$4,600,909","$852,735","$698,541",,,,"$716,470","$2,147,899",,"$772,593","$378,501","$9,254,195","$39,381","$865,205","$130,192",
0841046,,Walk Hard: The Dewey Cox Story (2007),,,"$911,978",,,"$1,722",,,,,,,,,,,,,,,"$18,317,151",,,,,,,,,"$76,356",,,,,"$27,596",,,,"$4,573",,,,,,,,,,,,,,,"$152,317",,,,,,"$6,355",,,,,,,,,,,,"$8,146",,,,"$20,329",,,,,,,,,,"$1,049,675",,,,
0417056,,Pledge This! (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,462,231",,,,,,,,,,,,,,,,,,,,,,,,
0450972,,As You Like It (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$29,600",,,,,,,,"$292,268",,,,,,,,,,"$15,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$105,493",,,,
0960790,,Rabbit Without Ears (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,122,546",,,,,,,,"$51,301",,,,,,,"$42,204",,,,,,,,,
0427309,,The Great Debaters (2007),,,,,,,,,,,,,,,,,,,,,"$30,236,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$35,149",,,,,,,,,,,,,,,,,,,,,,,,,
0461804,,Mongolian Ping Pong (2005),,,,,,,,"$1,969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$41,934",,,,,,,,,,,,,,,,,,,,,,"$4,606",,,,,,,,,,,,,,,
0490579,,Dedication (2007),,,,,,,,,,,,,,,,,,,,,"$92,853",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$157,329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0760329,,The Water Horse (2007),"$590,991","$18,046","$5,320,392","$89,167","$30,941","$656,723","$66,161","$2,743,401","$66,903","$446,110",,"$600,376","$8,922,092","$693,420",,"$13,574",,,,,,"$26,738","$15,198","$343,401","$19,508","$26,238","$4,418",,"$6,824,706","$825,108",,,,,,"$624,485","$349,439","$438,098","$1,946,763","$41,336","$1,983,947","$9,614","$135,601","$39,148","$29,946","$44,818","$29,247","$712,996","$4,183,969",,,,"$351,509","$711,846","$42,655","$74,229","$5,944",,"$625,209","$354,801","$1,035,989",,,"$23,997","$94,048","$2,615,328",,"$16,567","$793,105",,"$28,258","$266,234",,"$660,938","$3,438,882","$28,585","$323,758","$149,691","$164,329","$9,750","$369,638","$480,169",,,"$157,121","$9,501,096","$89,068","$1,695,366",,
0431308,,P.S. I Love You (2007),"$463,222",,"$5,628,475","$2,371,204",,"$1,165,577","$12,249","$3,625,379",,"$38,579",,"$307,491",,,"$263,073",,,"$410,772",,"$531,503","$53,706,790",,"$29,526",,"$187,357",,,"$828,202","$3,726,641","$21,851,316","$403,540",,"$892,988","$384,361","$67,378","$41,483",,,"$1,870,319",,"$10,479,945","$68,470",,"$102,740","$205,509",,"$202,723",,"$3,097,687",,,,"$851,933","$404,108","$9,555","$369,768",,,"$461,245","$98,202","$850,527","$566,516",,,,"$2,829,857",,"$32,270","$474,521","$150,491","$62,454","$343,907",,"$2,265,760","$3,854,100","$790,214","$3,014,456",,,,"$1,969,151","$224,180","$933,125",,"$247,009","$21,215,090","$90,287","$111,990",,
0988595,,27 Dresses (2008),"$288,586",,"$14,325,769","$1,470,593",,"$1,167,226","$32,982","$1,963,806","$68,068","$387,175",,"$191,242","$711,654","$90,247","$162,892",,,"$151,177","$216,778","$402,289",,"$45,273","$32,114","$181,177",,"$96,217",,"$236,127","$4,286,004","$7,378,731","$334,888",,"$657,048","$511,954","$108,447","$274,351","$219,344","$674,561","$3,860,905","$45,421","$3,481,655",,,"$121,107","$60,879","$63,798","$168,859","$325,162","$3,435,393",,,,"$1,913,228","$1,091,250","$33,667","$339,715",,,"$286,072","$437,273","$726,760","$322,772","$250,929",,"$199,859","$2,555,637","$1,073,783","$43,917","$692,024","$52,529","$200,057","$828,807",,"$1,597,364","$6,462,303","$936,482","$1,385,812",,,,"$741,287","$251,139","$206,356","$318,679","$427,768","$13,458,037","$79,857","$606,626","$96,809",
0893356,,Nanking (2007),,,,,,,,,,,,,"$1,315,650",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$67,581",,,,,,,,,,,,"$21,835",,,,,,,,,
0339489,,Palabras encadenadas (2003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$49,670",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$138,830",,,,,,,,,,,,,,,
0241663,,To the Left of the Father (2001),,,,,,,,"$451,551",,,,"$14,929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0439547,,Two Sons of Francisco (2005),,,,,,,,"$15,493,896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$14,392",,,,,,,,,
0795493,,Cassandra's Dream (2007),"$583,973",,,"$36,616",,"$234,315","$1,261","$990,951",,,,"$53,125",,,,,,,,"$125,629","$973,018",,,,,,,"$143,046","$3,529,457","$550,355","$733,211",,"$111,545","$109,204",,,,,"$6,891,125",,,,,"$16,048",,,"$11,056",,"$327,007",,,,"$18,318",,,"$58,209",,,"$53,646",,"$1,202,635","$332,241",,,"$20,062","$237,268",,,"$45,083",,,,,,"$3,416,432","$372,838","$442,778","$226,909","$67,783",,"$52,284",,"$224,015",,"$38,870","$239,955","$110,712","$106,659",,
0986264,,Like Stars on Earth (2007),,,"$118,539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$19,779,215",,,,,,,,,,,,"$6,538",,,,,,"$10,243",,,,,,,,,,,,,,,,,,"$79,506",,,,,,,,,,,,,,"$679,463",,,,
0372873,,Dragon Wars: D-War (2007),,,,,,,,,,,,,"$4,370,573",,,,,,,,,,,,,,,,,,,,,"$5,935",,,,,,,"$846,784",,"$122,703",,"$4,245",,"$66,935","$262,599",,,,,,,$707,,,,,"$357,099",,,,,,"$2,248,004",,,,,,,,"$55,187,480",,,,,,,,,,"$311,136","$346,085",,,,,
1032856,,The Band's Visit (2007),"$136,627",,"$901,455","$53,091",,"$144,108",,"$199,130",,,,,,,"$8,839",,,,,"$63,256",,,,,,,,"$39,531","$3,867,736","$1,157,186",,,"$43,459",,"$2,555",,,"$1,840,000","$919,800",,,,,,,,,,"$64,526",,,,"$10,320","$133,100",,,,,,,"$27,886",,,,,,,,,,,"$56,501",,"$21,793","$462,560","$96,914","$1,037,500",,,,,,,,,"$209,995","$19,773","$15,489",,
0492463,,In Between Days (2006),,,,,,,,,,,,,,,,,,,,,"$23,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$127,144",,,,,,,,,,,,,,,,
1038988,,REC (2007),"$225,119",,,,,,,"$605,899",,,,"$152,889",,"$336,015",,,,,,,,,,,,,,,,,,,"$775,609",,,,,,,,"$218,632",,,,,,,"$66,483","$5,199,431",,,,,"$15,752",,,,,"$133,407",,,,,,,"$130,693",,,"$159,724",,,,,"$533,810",,,,,,,"$53,131",,,,,,,"$484,231",,
0259822,,.45 (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$245,,,,,,,"$6,562",,,,,,,"$117,133",,
0460780,,In the Name of the King: A Dungeon Siege Tale (2007),,,,"$199,698",,,,,"$105,574",,,,,,,,,,,,,,,,,,,,,"$2,468,130","$24,264",,,"$153,648",,,,,"$34,923",,,,,,"$16,549",,,"$272,877",,,,,$51,,,,,,,"$212,027",,,,,"$120,162","$1,389,735",,,,,,,,,"$1,224,618",,,,,,"$377,061","$132,421","$566,102","$358,495","$665,924",,,,,
0780516,,Flawless (2007),"$256,910",,,,,"$11,337","$4,738","$1,518,622",,"$40,656",,"$25,274",,"$26,574","$7,092",,,,,,,,,,,,,,,,,,,,"$3,673",,,,,,,,,,,,,,"$1,000,041",,,,,,,,,,"$89,555",,,,,,,,,,,,,,,,"$2,295,114",,,,,,,,,,"$32,848","$42,294","$51,122","$213,503",,
0356453,,Live-In Maid (2004),"$195,532",,,,,,,,,,,,,,,,,,,,"$200,433",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$24,403",,,,,,,,,,,,,,,,,,,,,,,,,,"$197,896",,,,,,,,,,,,,,,
0456041,,Libero (Along the Ridge) (2006),"$117,579",,,,,,,"$156,434",,,,"$2,639",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$9,746",,,,,,"$4,595",,,
1060277,,Cloverfield (2008),"$635,660",,"$5,336,286","$363,202",,"$1,008,968","$32,756","$1,232,843","$106,812",,"$392,952","$416,602",,"$245,244","$69,429",,"$58,942","$133,014","$183,404","$751,727",,,"$10,672","$178,618","$88,589","$74,766",,"$256,489","$8,025,625","$2,984,678","$242,869",,"$977,501","$172,023","$144,865",,"$231,413","$312,422","$4,648,276",,"$11,604,768",,,"$93,618","$46,804",,"$130,140","$762,824","$4,942,788",,"$433,269",,"$1,643,474","$718,764","$7,006","$902,489",,,"$592,758","$413,374","$750,164","$740,112",,,"$107,389","$5,695,340",,"$23,583","$691,130","$34,080","$82,983","$220,946","$229,657","$3,942,003","$3,833,132","$1,175,043","$455,234",,,,"$567,013","$903,166","$732,797","$323,363","$467,433","$18,809,810","$13,026","$854,243","$85,377",
0951216,,Mad Money (2008),,,,,,,,"$1,269,907","$36,397",,,,,"$30,520","$38,613",,,,,,,,"$27,301",,,,,"$19,020","$508,371",,"$111,100",,,,,"$32,529",,,,,,,"$92,691",,"$14,702",,,"$91,576","$832,400",,,,,,"$33,859",,,,"$70,106",,,"$253,007",,,"$100,300","$565,102",,,,,"$40,234","$534,907",,,"$447,339",,,,,,"$71,260",,,,"$268,191",,,"$253,888",,
0399095,,Trade (2007),,,,,,"$42,424","$1,394","$28,204",,,,"$15,132",,"$9,187",,,,,,,"$214,307",,,,,,,,,"$527,807",,,,,,,,,,,,,,,,,,,"$328,250",,,,"$20,089",,,,,,,,,"$12,485",,,,,,,"$17,147",,,,,,,,"$81,149",,,,,,,,"$69,382","$1,578",,"$87,355",,
0896798,,Cleaner (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$818,044",,,,,,,,,,,,,,,"$72,267",,,,,,,,,
0422401,,Hatchet (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,269",,,,
0887719,,Blonde Ambition (2007),,,,,,,,,,,,,,,,,,,,,"$6,422",,,,,,,,,,,,,,,,,,,,,,,,"$6,747",,,,,,,,,,,,,,,"$16,538",,"$45,583",,,,"$1,010,235",,,,,,,,,,,,,,,,,,"$399,854","$45,100",,,,,
0857295,,Timber Falls (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$191,304",,,,,,,,,,,,,,,,,,,,,,,,
0848542,,Arranged (2007),,,,,,,,"$88,160",,,,,,,,,,,,,"$23,571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0760311,,He Was a Quiet Man (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,343",,,,,,"$41,783",,,,,,,,,"$17,215",,,"$6,072",,,,
0808506,,The Girl Who Leapt Through Time (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$179,522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$544,006",,,,,,,"$59,273",,,,,,,,,
0479968,,One Missed Call (2008),,,,"$328,632",,,"$51,543","$626,968",,"$49,096",,"$281,062",,"$423,579","$74,213",,,,,,,,,"$37,536","$134,528","$27,591",,,,"$764,369",,,"$129,209",,,"$67,497","$152,403",,"$747,957",,"$785,315",,,"$74,550","$26,191",,"$92,176","$214,098","$3,414,400",,,,,,,,,,"$211,245","$256,965","$99,693",,,,"$82,023","$1,356,533",,,"$334,649","$49,786","$18,433","$195,536",,,"$2,119,000",,,,,,,,"$555,760",,"$265,261","$2,339,087","$32,045","$948,072",,
0486578,,First Sunday (2008),,"$23,848",,,"$21,344",,,,,,,,,,,"$18,913",,,,,,,"$13,706",,,,"$4,824",,,,,,,,,,,,,"$74,913",,,"$129,332",,,"$66,195",,,,,,,,"$5,640","$28,771",,"$17,892",,,,,,,"$23,624",,,,,,,,"$189,960",,,,,,,,,,,,,"$101,412","$158,068",,,,
0880578,,Untraceable (2008),"$203,169","$16,628","$1,020,322","$514,357",,"$1,061,789","$19,830",,"$99,473",,"$217,855",,,"$388,236","$49,303","$19,088","$39,451","$95,571",,"$165,339",,"$17,024",,"$93,766","$26,766","$16,826",,,"$1,128,710","$2,220,092","$298,495",,,"$71,524","$59,371",,,,"$353,014","$40,489","$1,498,951",,"$81,659","$17,857","$63,544","$80,832","$24,317",,"$1,648,433",,,,"$871,965","$157,084","$5,385",,,,"$172,566","$119,676","$223,978","$101,147",,,"$71,358","$1,149,376",,,"$225,448","$6,291",,"$212,073","$224,288","$1,351,491","$1,893,655","$128,501","$534,433",,,,"$431,328","$43,923","$204,943","$108,724","$351,996","$3,516,577","$72,607","$414,784",,
0462499,,Rambo (2008),"$324,433",,"$2,614,512","$1,652,242",,"$944,198","$69,552","$1,956,148","$119,645","$50,543",,"$154,770",,,,,,"$342,944",,"$768,651",,,"$23,581",,,"$54,832",,"$506,218","$7,565,578","$6,540,748","$764,957",,"$465,001","$242,842","$142,602","$212,643",,,"$5,859,791",,"$8,510,912",,,"$16,026","$59,788",,"$29,353","$1,639,826","$2,079,113",,,,"$730,616","$404,766","$8,453","$1,020,637",,,"$282,566","$707,685","$351,687","$667,068",,,"$82,175","$3,288,498",,"$27,666","$688,493","$46,035","$104,193","$123,183",,"$706,405","$5,323,543","$543,691","$946,728",,,,"$674,239","$391,166","$406,481","$352,815","$1,092,376","$6,320,460","$13,886","$496,680",,
0770810,,How She Move (2007),,,"$379,863",,,"$39,376",,,,,,,,,,,,,,"$10,658",,,,,,,,,,"$41,834",,,,,,,,,,,,,,,"$2,059",,,,,,"$14,824",,"$75,435","$310,723","$20,990","$9,134",,,,,,,,,,,,,,,,"$82,206","$84,119",,"$7,754","$7,374",,,,,,,,,"$133,499","$368,723",,,,
1073498,,Meet the Spartans (2008),,,"$2,771,188","$1,385,436","$33,889","$799,917","$52,739","$788,854",,"$456,742",,"$153,041",,"$232,364",,,,,,"$471,573",,"$88,022","$17,624","$136,492",,"$32,726",,"$237,984","$346,684","$7,319,231","$571,990","$734,838","$334,241",,"$66,589","$94,349","$281,627",,"$3,769,624","$19,424",,,,"$119,139",,"$55,123","$215,285","$551,015","$3,703,039",,,,"$589,514","$873,466","$15,801","$201,638",,,"$291,178","$536,289",,"$470,423","$690,303",,"$98,225","$2,558,304","$291,410",,"$440,496",,,"$209,383",,,"$6,542,138","$304,363","$448,399",,,,,,,,"$201,834","$6,423,181",,"$636,783",,
0406759,,The Eye (2008),"$229,916",,"$1,412,165","$220,359",,"$489,462",,"$831,280","$40,920",,"$255,578","$105,678",,"$284,535","$34,558",,,"$90,219",,"$110,567",,,,"$73,481",,"$27,080",,"$272,346","$2,396,100","$1,335,633","$74,787",,"$145,227","$42,241","$25,318","$21,965",,,"$937,315",,,,"$308,850","$53,811","$12,663",,"$48,118","$80,015","$1,975,381",,,,"$648,811","$194,099",,"$138,219",,,"$1,029,659","$260,384","$988,381","$205,395",,,"$88,986","$1,724,758",,,"$248,972","$34,972",,"$86,444",,"$525,800","$2,864,484","$258,357",,,,,"$307,343","$48,628","$694,339",,"$333,759","$3,648,328",,"$325,937",,
0489282,,Strange Wilderness (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,377",,,,,,,,,,,,,,,"$15,256",,,,,,"$286,459",,,"$7,844",,,,,,"$9,615",,,,,,,,,,"$16,363","$49,538",,,,
0785007,,Over Her Dead Body (2008),,,,,,"$234,293","$14,675","$490,554",,"$92,900",,,,,"$51,491",,,,,,,,,"$78,873",,,,,,,,,"$115,643","$442,985","$19,326",,,,"$507,321",,,,,,"$20,724",,,"$155,356","$2,287,990",,,,"$284,545",,,,,,"$65,221","$132,339","$452,124","$49,739",,,"$26,883","$966,570",,,"$157,580",,,,,,,,,,,,,,,"$44,740","$98,239","$6,807,801",,"$296,529",,
0780607,,The Signal (2007),,,,,,,,,,,,,,,"$16,044",,,,,,"$251,150",,,,,,,,,"$335,124",,,,,,,,,,,,,,,,,,"$158,641","$16,152",,,,,,,,,,"$34,731","$11,091",,,,,,,,,,,"$3,597",,,,,,,,,,,,"$63,544",,"$104,266",,,,,
