imdbId,imdbid,Movie Name,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Central America,Central America+,Chile,China,Colombia,Croatia,Curaçao,Cyprus,Czech Republic,Czech Republic/Slovakia,Denmark,Domestic,Dominican Republic,E/W Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Germany,Ghana,Greece,Greece and Cyprus,Hong Kong,Hungary,Iceland,India,Indonesia,Israel,Italy,Jamaica,Japan,Jordan,Kuwait,Laos,Latvia,Lebanon,Lesser Antilles,Lithuania,Malaysia,Mexico,Middle East Other,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia/CIS,S/E/W Africa,Serbia and Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Africa/Nigeria,South Korea,Spain,Sweden,Switzerland,Switzerland (French),Switzerland (German),Switzerland (Italian),Taiwan,Thailand,Trinidad & Tobago,Türkiye,Ukraine,United Arab Emirates,United Kingdom,Uruguay,Venezuela,Vietnam
1098327,,Dragonball Evolution (2009),"$578,542",,"$2,046,264",,"$15,166","$271,749","$80,306","$1,861,083",,"$63,749",,"$357,254","$7,936,392","$417,285",,,,,,,,,,"$23,197","$384,761","$16,712",,"$2,060",,"$2,556,423","$23,719","$4,293",,,"$699,847","$79,151","$3,935","$58,740","$1,251,541",,"$2,661,061",,"$8,451,374",,"$82,571",,,,,,"$1,591,204","$2,414,834",,"$382,916","$443,490","$12,168",,"$7,333",,"$448,035","$563,519","$180,206",,,"$37,439","$15,929","$806,408",,,"$715,239",,,"$293,010",,"$2,013,402","$2,979,059","$78,743",,,,,"$174,310","$907,264",,,"$44,350","$147,892","$995,042","$35,681","$1,143,339",
0435653,,The Gravedancers (2006),,,,,,,,,,,,,,,,,,,,,"$321,875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$156,660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013752,,Fast & Furious (2009),"$1,901,922",,"$13,665,948","$2,766,603",,"$3,357,800","$23,965","$10,348,525","$387,813","$345,890","$567,391","$344,211",,"$885,350","$207,920",,,"$628,647",,"$696,694","$155,064,265",,,"$80,518","$249,250","$243,650","$165,730",,"$904,547","$14,829,172","$15,423,592",,"$2,450,550",,"$567,218","$484,730","$145,551","$3,011,028","$2,291,140","$1,563,998","$11,161,012",,"$10,198,630",,,,"$222,074","$236,939",,"$374,527","$2,997,505","$13,210,004",,"$3,559,229","$1,656,046","$22,922","$2,398,593",,,"$668,172","$1,664,302","$1,339,826","$1,623,427",,,"$463,900","$14,294,286",,,"$1,571,047","$131,425","$334,388","$1,830,098",,"$3,616,904","$8,747,242","$1,878,872","$1,139,016",,,,"$1,139,333","$2,674,203",,"$2,118,857","$1,007,293","$2,154,923","$20,546,785","$54,936","$4,604,144",
0792948,,The Exterminating Angels (2006),,,,,,,,"$13,408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,494",,,,,,,,,,,,,,,,,"$100,000",,,,,,,,,,,,,,,,,,,,,,,,
1226774,,In the Loop (2009),,,"$382,300",,,,,,,,,,,,"$4,609",,,,,,,,,,,,,,,"$265,573",,,,,,,,,,,,,,,,,,"$2,739",,"$4,352",,,,,"$351,070",,"$102,704",,,,,,,,,,,,,,,,,,,"$611,245","$123,522",,,,,,,,,,,"$3,545,746",,,
0803029,,Linha de Passe (2008),,,,,,,,"$743,584",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131729,,The Boat That Rocked (2009),,,"$4,251,228","$270,808",,"$84,981",,,"$23,600",,,,,,"$40,796",,,"$137,158",,,"$8,017,917",,,,,,"$9,761",,"$247,077","$7,126,759","$1,821,517",,,,,"$18,864","$27,373",,,,"$1,383,446",,,,,,"$60,077","$2,553",,,,,,"$166,101","$582,727",,"$154,481",,,,,,"$117,566",,,,"$1,082,277",,"$7,549",,,"$34,647",,,,"$212,834","$234,070",,,,,,,,,"$81,400","$25,490","$10,125,727",,,
0974661,,17 Again (2009),"$421,582",,"$10,079,700","$849,515",,"$1,298,598","$26,997","$1,326,781","$117,988","$81,411",,"$136,867",,"$313,479","$92,486",,,"$167,038",,,,,,"$26,758","$175,666",,"$57,717",,"$279,524","$8,488,958","$5,556,424",,"$241,295",,"$1,082,633","$576,878","$114,173",,,"$727,674","$2,211,411",,"$534,266",,,,"$95,570","$61,038",,"$131,594","$448,329","$2,623,446",,"$2,303,876","$833,566","$39,598","$612,712",,,"$305,114","$466,470","$389,489","$366,762",,,"$161,374","$1,907,938",,"$31,948","$964,624",,"$99,116","$1,276,156",,,"$1,924,817","$634,583",,,,,"$743,424","$156,314",,"$405,755",,"$633,408","$18,363,139","$39,465","$1,144,367",
0471834,,Nana (2005),,,,,,,$814,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$657,283",,,,,,,,"$33,154,571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$442,039","$2,024",,,,,,"$385,649","$31,500",,,,,,,,
0361748,,Inglourious Basterds (2009),"$1,216,394",,"$12,328,181","$4,508,064","$33,972","$5,339,232","$11,381","$5,050,972","$314,544",,,"$900,805",,"$424,169","$440,480",,,"$1,573,071",,"$2,599,606","$120,540,719",,,"$38,598","$1,224","$145,799","$289,951",,"$2,248,461","$24,978,026","$23,585,703","$7,487","$2,171,294",,"$772,626","$1,320,254","$226,081",,"$568,710","$2,255,778","$13,380,924",,"$6,604,511",,,,"$185,532","$178,271",,"$189,884","$267,020","$5,514,816",,"$6,874,289","$1,240,642","$21,185","$4,184,347",,,"$465,891","$42,129","$3,272,227","$2,308,565",,,"$565,615","$5,981,035",,"$213,690","$700,280","$273,116","$363,637","$757,109",,"$2,135,174","$15,418,489","$5,186,536",,,,,"$418,586","$311,150",,"$1,925,299","$571,061","$584,925","$16,439,434","$78,318","$855,911",
0473705,,State of Play (2009),"$534,391",,"$5,702,156","$486,074",,"$568,387","$4,944","$850,464","$91,361","$49,823",,"$80,637",,"$185,658","$43,672",,,"$107,211",,,,,,"$37,018","$47,337","$86,835","$22,802",,"$71,395","$5,924,105","$4,500,691",,"$427,318",,,"$199,794","$33,224",,,"$489,449","$3,559,324",,"$1,977,334",,,,"$22,114","$80,416",,"$7,725","$103,730","$1,620,557",,"$381,660","$346,878","$28,435","$452,731",,,"$82,543",,"$340,480","$585,941",,,"$132,224","$434,589",,"$31,083","$231,543",,"$42,425","$346,560",,"$784,644","$6,298,330","$417,752","$1,187,691",,,,,,,"$448,332","$154,125","$365,370","$9,206,492","$31,136","$547,506",
0395461,,Bab'Aziz: The Prince That Contemplated His Soul (2005),,,,,,"$6,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$257,291",,,,,,,,,,,,,,,
1226271,,The Damned United (2009),,,"$10,208",,,,,,,,,,,,,,,,,,,,,,,,,,,"$11,619",,,,,,,,,,,,,,,,,,,,,,,,,"$13,337",,,,,,,,"$3,782",,,,,,,,,,,,,"$14,643","$5,332",,,,,,,,,,,"$3,582,592",,,
1121931,,Crank: High Voltage (2009),,,,"$846,591",,"$29,749",,,"$124,119",,,,,,"$43,200",,,"$26,802",,,,,,,,,"$49,777",,,,"$6,890,754",,"$174,370",,,"$87,484","$44,498",,,,,,"$330,849",,,,"$80,693","$11,423",,"$92,134",,,,,"$4,834",,,,,,"$278,168","$72,021",,,,"$165,632","$6,462,224",,,"$60,707","$10,477",,"$64,725",,,,,"$973,773",,,,"$314,718","$467,826",,"$440,926","$465,690","$414,785","$1,859,343",,,
1182345,,Moon (2009),,,"$604,525","$76,215",,,,,,,,,,,"$18,476",,,"$19,055",,,,,,,,,"$4,115",,,,"$618,426",,"$46,487",,,,,,,,"$155,407",,"$436,329",,,,,,,,,,,,"$82,393",,,,,,,,"$8,997",,,,"$276,625",,,"$34,593",,,,,"$84,756","$451,359",,,,,,,,,"$18,884",,,"$1,813,302",,,
1038043,,Mammoth (2009),,,,,,"$24,207",,,,,,,,,,,,,,,,,,,,,,,"$113,284",,"$31,477",,,,,,,,,,,,,,,,,,,,,,,"$56,843",,,"$31,817",,,,,,,,,,"$55,984",,,,,,,,,"$182,455","$1,528,299",,,,,,,,,,,,,,
0962736,,The Young Victoria (2009),"$182,531",,"$3,993,751","$39,857",,"$193,358",,"$511,100","$19,018",,,"$71,748",,,"$27,188",,,,,,"$11,001,272",,,,"$14,580",,,,"$120,334","$798,669","$200,096",,,,"$46,797",,,,,,,,,,,,,"$19,762",,"$43,988",,"$422,340",,"$152,956","$757,867",,,,,"$59,905",,,"$101,545",,,,"$98,449",,,"$53,237",,,"$111,940",,,"$1,812,249",,,,,,,,,"$30,889","$52,907","$38,199","$8,179,212","$40,665",,
0865554,,The Informers (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,719",,,,"$29,762",,,,,,,,,,,,,,,,,,,,,"$23,693",,,
0458525,,X-Men Origins: Wolverine (2009),"$1,725,740",,"$14,924,362","$1,573,330","$135,519","$2,342,715","$147,666","$14,135,273","$199,456","$249,039",,"$993,660",,"$1,648,322","$126,524",,,"$287,909",,,,,,"$89,017","$636,910","$209,143","$42,228","$8,488","$499,225","$16,599,112","$9,633,797","$17,010","$1,546,965",,"$1,911,652","$568,367","$126,349",,"$1,642,659","$469,490","$6,945,272",,"$9,303,728","$43,999","$314,330",,"$67,435","$83,627",,"$61,702","$2,322,754","$10,267,814",,"$2,616,177","$1,740,515","$35,043","$1,242,359","$59,525",,"$867,258","$2,049,825","$685,884","$1,057,034",,"$163,714","$178,973","$7,644,722",,,"$2,559,609",,"$72,458","$1,322,059",,"$6,631,942","$11,967,909","$1,765,273",,,,,"$1,062,118","$2,345,940",,"$949,765","$483,429","$1,011,233","$26,884,047","$73,958","$2,524,914",
1103982,,The Girlfriend Experience (2009),,,"$13,767",,,,,"$54,474",,,,,,,,,,,,,,,,,,,,,,"$115,585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$52,979",,,,"$18,445",,,,,,,,,"$109,851",,,,,,,,,,,,,,,
0455577,,Turtles Swim Faster Than Expected (2005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,003",,,,,,,"$6,455",,,,,,,,,
1127715,,Sin Nombre (2009),,,,"$75,742",,,,,,,,,,"$11,236",,,,"$4,457",,"$121,807",,,,,,,,,,"$334,546","$822,962",,"$9,638",,,,,,,,,,,,,,,,,,,"$610,225",,,,,,,,,,,"$19,186",,,,,,,,,"$9,309",,,,"$124,832","$162,067",,,,,,,,,,,"$260,033",,,
0107411,,The Life and Times of Allen Ginsberg (1994),,,,,,,,,,,,,,,,,,,,,"$669,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0796366,,Star Trek (2009),"$403,172",,"$12,650,526","$1,299,547",,"$1,030,703","$30,804","$1,907,913","$76,846","$53,814",,"$273,992","$8,916,639","$281,553","$206,166",,,"$516,679",,,"$257,730,019",,,"$24,501","$125,886","$35,420","$42,027",,"$547,328","$6,976,214","$12,798,139",,"$537,423",,"$1,282,243","$357,506","$101,352",,"$1,057,869","$292,023","$3,127,646",,"$6,020,440",,,,"$34,542","$16,226",,"$25,748","$960,679","$3,415,764",,"$1,509,031","$1,817,496","$8,914","$1,036,013",,,"$418,859","$776,927","$378,279","$573,825",,,"$115,608","$4,122,486",,"$43,749","$1,195,561",,"$80,117","$383,493",,"$5,686,001","$3,995,497","$1,017,818",,,,,"$557,031","$837,278",,"$519,562","$408,398","$329,065","$35,392,062","$12,758","$568,721",
0363780,,Lymelife (2008),"$14,158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$218,,,,,,,,,,,"$71,988",,,,,,,,"$32,732",,,,,,,,,,,,,,,,
0460810,,The Great Buck Howard (2008),,,,,,,,"$110,494",,,,,,,,,,,,,,,,,,,,,,"$2,503",,,,,,,,,,,,,,,,,"$15,538",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$3,217","$18,350",,,,,,,,
0847877,,Euphoria (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$344,481",,,,,,,,,"$4,922",,,,,,,,,,"$22,774",,,,,
0910559,,Cherry Blossoms (2008),"$73,095",,,"$457,858",,"$10,390",,,,,,"$89,749",,"$123,621",,,,,,"$46,880",,,,,,,,,,"$195,199","$10,127,883",,"$21,791",,"$26,986",,,,,,,,,,,,,,,,,"$82,225",,"$48,735",,,"$120,169",,,,,,,,,,"$4,201",,,,,,,,"$158,124","$356,041",,"$763,780",,,,"$43,401",,,,,,"$6,941",,,
1326972,,Red Cliff II (2009),,,,,,,,,,,,,"$38,043,199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0484437,,Love Sick (2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,193",,,,,,,,,,"$36,446",,,,,,$719,,,,,,,,,
1139800,,La fille de Monaco (2008),,,,,,"$189,082",,"$34,066",,,,,,,,,,,,,,,,,,,,,,"$6,215,039","$59,474",,"$28,317",,,,,,,,,,,,,,,,,,,"$35,790",,,,,,,,,,,,,,,"$291,121",,,,,,,,,,,"$81,455",,,,"$15,824",,,,,,,,,
0890883,,Black Ice (2007),,,$190,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,461,154",,,,,,"$84,303",,,,,,,,,,,,,,,,,,,,"$4,730",,,,,,,,,,,,,,,,,,,,"$19,539",,,,,,,"$27,201",,,,,,,,,
1231277,,S. Darko (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$993,083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,103","$1,269",,,
0393597,,Earth (2007),"$480,164",,"$92,555","$497,941",,"$296,795","$12,471","$97,761",,"$24,513",,"$372,880",,"$240,111",,,,,,"$74,264","$32,011,576",,,,"$181,924",,,,"$135,435","$11,200,000","$29,298,899",,"$149,380",,,"$8,350","$3,654",,,,"$1,046,151",,"$23,292,544",,,,,,,,,"$950,290",,"$2,249,516","$408,412",,,,,"$104,560",,,"$1,296",,,,,,,"$14,280",,,,,"$1,152,788","$2,899,993",,"$1,133,034",,,,,,,,,"$18,189","$143,967","$15,029","$367,734",
0924129,,Crossing Over (2009),,,,"$10,521","$22,780","$69,545","$134,985","$137,284",,,,,,,,,,,,,,,,,,"$46,417",,,"$17,807","$406,464","$91,235",,"$38,857",,"$15,964",,"$11,964",,,"$60,191","$156,371",,,,"$108,243",,,"$49,356",,,"$57,308","$1,289,318",,"$24,463",,,"$3,439",,,,,,"$20,495",,"$22,061",,,,,"$21,008",,,"$77,151",,,"$63,107",,"$173,844",,,,,"$12,449",,,,"$57,563","$20,689",,,
0808151,,Angels & Demons (2009),"$3,330,559","$44,758","$14,065,391","$5,657,219","$182,355","$4,702,870","$239,530","$13,858,975","$639,449","$1,453,509",,"$2,211,285",,"$2,762,566","$442,403","$64,098",,"$1,906,993",,"$7,123,150",,"$338,926",,"$113,159","$543,396","$263,363","$202,781","$8,145","$2,374,690","$17,369,122","$47,070,399","$43,414","$4,742,120",,"$2,708,192","$1,563,828","$287,459",,"$1,826,798","$1,148,249","$26,775,811","$107,580","$34,229,580","$99,682","$317,276",,"$305,510","$189,627",,"$293,688","$1,364,412","$13,379,208",,"$7,760,800","$1,875,626","$157,911","$4,697,237","$59,052",,"$1,339,785","$2,532,881","$5,824,437","$3,256,725",,"$143,176","$510,808","$13,597,356",,"$164,327","$2,162,779",,"$455,824","$1,052,036",,"$9,887,278","$21,944,084","$5,008,827","$4,383,490",,,,"$4,162,577","$1,458,792","$176,242","$3,998,699","$1,577,031","$1,088,855","$30,726,140","$314,045","$4,444,803","$292,350"
1032819,,Powder Blue (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$17,835",,,,
0026276,,The Devil Is a Woman (1935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,375",,,,,,,,,,,,,,,,,,,,,,,,,$120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0489049,,Fanboys (2009),,,"$2,109","$6,352",,,,,,,,,,,,,,,,,,,,,,,,,,,"$156,344",,,,,,"$44,580",,,,,,,,,,,,,,,,,,,,,,,,,,"$12,075",,,,,,,"$36,991",,,"$14,223",,,,,,,,,,,,,,,,,,
0810945,,Live! (2007),"$231,368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$245,490",,,,,,,,,,,,,,,,,,"$3,609",,,,,,,,,,,,,,,,,,,,,
0984200,,Incendiary (2008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$30,872",,,,,,,,,,,,,,,,,,,,,,,,
0996605,,Love Songs (2007),"$25,486",,,,,"$39,783",,"$53,690",,,,,,,,,,,,,"$104,567",,,,,,,,,"$2,136,942",,,"$6,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$4,503","$50,824",,,,,,,,"$1,163","$313,300",,"$170,982",,,,"$35,665",,,,"$4,506",,"$45,986","$2,729",,
1082853,,Management (2008),,,,,,"$30,312","$10,698","$483,303",,,,,,,"$52,170",,,,,,"$934,658",,,,"$44,043","$40,535",,,,,,,,,,,"$17,631",,,,,,,,,,,"$73,829",,,,"$295,721",,"$55,660",,,,,,"$109,595","$59,097",,"$34,973",,,,,,,"$29,342",,,"$71,398",,"$51,334",,,,,,,"$50,731",,,,,"$121,618",,,,
0438488,,Terminator Salvation (2009),"$1,978,108","$32,716","$11,960,230","$1,871,027","$151,093","$1,568,729","$229,665","$6,300,439","$278,622","$1,024,758",,"$948,216",,"$1,883,524","$220,648","$33,167",,"$795,882",,"$1,769,520",,"$130,670",,"$75,566","$426,747","$26,141","$149,382","$9,130","$859,038","$13,403,920","$13,523,845","$24,614","$1,602,997",,"$2,331,400","$949,696","$128,371",,"$1,995,050","$564,572","$4,952,079","$79,706","$33,869,677","$41,046","$302,240",,"$166,252","$88,551",,"$174,455","$3,886,687","$7,475,980",,"$2,116,160","$1,647,499","$137,042","$1,386,984","$68,552",,"$996,998","$1,977,183","$2,360,121","$822,630",,"$133,977","$309,682","$14,534,839",,"$91,851","$2,058,365",,"$144,205","$851,398",,"$23,353,191","$10,084,509","$2,492,665",,,,,"$3,392,424","$2,878,708","$196,561","$1,608,069","$1,321,833","$1,585,850","$23,688,598","$87,991","$2,679,579","$276,201"
1078912,,Night at the Museum: Battle of the Smithsonian (2009),"$2,537,926",,"$14,037,398","$2,357,145","$148,158","$2,449,746","$150,284","$11,516,835","$144,281","$307,697",,"$1,381,208",,"$2,091,789","$159,298",,,"$817,182",,,,,,"$73,834","$764,477","$248,342","$84,423","$8,288","$705,669","$13,393,941","$19,146,827","$13,090","$777,243",,"$3,647,737","$593,303","$92,573","$800,459","$1,882,185","$365,475","$9,988,389",,"$21,496,544",,"$444,192",,"$117,244","$74,343",,"$104,857","$2,821,294","$10,088,016",,"$2,317,341","$1,506,291","$21,389","$929,216","$51,051",,"$1,234,546","$1,786,437","$1,630,285","$1,164,069",,"$171,848","$181,809","$11,012,851",,"$61,532","$3,005,252",,"$131,517","$1,710,703",,"$9,819,667","$8,925,816","$1,981,611",,,,,"$1,653,058","$1,677,754",,"$736,071","$786,266","$1,048,263","$32,825,190","$160,290","$4,372,866",
0479046,,Ghosts of Cité Soleil (2006),,,,,,,,,,,,,,,,,,,,"$125,285",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$44,407",,,
0943512,,How to Cook Your Life (2007),,,,"$18,445",,,,,,,,,,,,,,,,,,,,,,,,,,,"$192,604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$75,308",,,,,,,,,,,,,,,
0977648,,Every Little Step (2008),,,"$99,813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$915,373",,,,,,,,,,,,"$14,428",,,,,,,,,,,,,,,,,,"$15,008",,,,,,,,,,,,,,,,,,
1020885,,Vampire Killers (2009),,,"$100,104",,,,,"$548,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$15,476",,,,,,,,,,,,,,,"$23,651",,,,,,,,,,,,,,,,,,,,,
0844286,,The Brothers Bloom (2008),"$151,151",,,,,"$44,163",,"$178,400","$33,768",,,"$35,246",,"$21,266",,,,"$35,210",,,,,,,,,,,"$12,635","$260,717","$30,644",,"$54,372",,"$66,080","$13,480",,,,,,,,,,,,"$7,841",,,"$23,258","$50,524",,"$90,921","$2,193",,,,,,,,"$198,546",,,"$41,188",,,"$15,294","$24,777",,,"$60,080",,"$387,924",,"$10,095",,,,,"$68,967","$10,246",,,,"$18,927",,"$6,931","$44,158",
1156173,,Vincere (2009),"$343,189",,,,,"$82,225",,"$182,735",,,,"$34,106",,,,,,,,,,,,,,,,,,"$942,159",,,"$40,947",,"$13,954",,,,,,"$2,991,766",,,,,,,"$3,480",,,,"$99,037",,"$58,820",,,,,,,,,"$36,442",,,,,,,,,,,,,"$239,002",,,,,,,,,,,,,"$14,457",,
0920473,,Shall We Kiss? (2007),,,"$10,938","$58,404",,"$37,099",,,,,,,,,,,,,,,,,,,,,,,,"$1,673,943","$270,495",,,,,,,,,,"$140,508",,,,,,,,,,,"$71,385",,"$7,228",,,,,,,,,"$2,405",,,,,,,,,,,,"$128,533",,,,,,,,,,,,,,,,
0478724,,I Do: How to Get Married and Stay Single (2006),"$71,375",,"$578,106",,,"$977,003",,"$60,547",,,,,,,,,,,,,,,,,,,,,,"$25,589,640",,,,,,"$5,228",,,,,,,,,,,,"$15,088",,,,"$445,127",,,"$202,683",,,,,"$122,858",,"$60,129",,,,,"$779,100",,,,,"$36,785",,,"$62,693",,,"$639,066",,,,,,,,"$140,998",,"$127,615","$22,248","$121,080",
0990404,,Chop Shop (2007),,,,,,"$1,549",,,,,,,,,,,,,,,,,,,,,,,,"$96,182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0449471,,Catacombs (2007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$31,265","$1,069,241",,,,,,,,,"$54,396",,,,,,"$381,500",,,,,,,,,,,,,,,$829,,,,,,,,"$216,775",
0821642,,The Soloist (2009),"$138,291",,"$712,784",,,,,"$255,736",,,,,,"$68,737",,,,,,,,,,,"$7,658",,,,,"$150,153",,,"$158,575",,,,,,,,"$511,406",,,,,,,"$6,528",,,,"$419,775",,,"$52,376",,"$40,735",,,"$35,363",,"$71,656","$399,360",,,,,,,,,,,,"$741,959","$88,182","$6,339",,,,,,,,,,"$43,552","$1,679,198","$9,198","$48,167",
0844708,,The Last House on the Left (2009),,,,"$237,016",,"$403,733","$24,112","$706,170",,"$34,072",,,,"$151,276","$18,588",,,"$32,304",,"$70,976","$32,752,215",,,,"$106,472",,"$23,287",,"$29,886","$688,984","$1,160,672",,"$295,310",,,"$49,429","$46,390",,,,,,,,,,,"$21,797",,"$31,250","$213,794","$445,028",,"$234,129",,,,,,"$205,341",,"$319,263","$150,292",,,"$37,001","$726,624",,,"$91,841",,"$49,047","$124,823",,"$505,282","$2,886,802",,,,,,"$65,213",,,"$392,838",,"$248,010","$1,857,946",,"$558,010",
1127180,,Drag Me to Hell (2009),"$450,226",,"$2,197,202","$519,481",,"$637,194","$18,328","$1,790,906","$40,191","$92,739",,"$365,628",,"$388,081",,,,"$275,117",,,"$42,100,625",,,,"$195,624",,"$40,562",,"$149,233","$4,304,729","$2,743,384",,"$140,867",,"$323,310","$104,113","$70,994",,,,"$1,635,082",,"$1,514,604",,,,"$36,362","$38,489",,"$68,993","$843,494","$3,131,329",,"$716,723","$305,729",,"$521,428",,,"$392,502","$1,037,189","$122,858","$108,226",,,"$110,586","$2,556,330",,"$11,470","$1,019,779","$19,753","$64,856","$309,075",,"$40,042","$3,656,061","$669,938",,,,,"$394,988","$648,342",,"$339,904",,"$623,802","$10,503,062","$7,972","$1,119,554",
1049413,,Up (2009),"$3,428,922",,"$25,296,200","$2,919,072",,"$7,088,865","$228,957","$10,528,510","$240,604","$300,479",,"$3,645,572",,"$5,111,251","$299,920",,,"$11,092",,"$6,892,692","$293,004,164",,,"$46,939","$1,111,755","$134,983","$259,652",,"$2,773,122","$39,445,454","$29,415,322","$11,240","$2,360,877",,"$4,325,709","$1,349,234","$224,274",,"$1,479,223","$3,599,407","$22,494,067",,"$51,920,149",,,,"$257,397","$162,986",,"$438,822","$1,240,276","$14,192,640",,"$8,551,982","$2,948,673","$34,845","$4,587,163",,,"$1,476,829","$2,229,829","$5,747,926","$3,912,239",,,"$239,644","$12,073,559",,"$74,441","$2,864,063","$522,596","$369,387","$1,951,879",,"$6,855,685","$37,052,520","$5,750,227","$1,056,614",,,,"$2,571,288","$1,499,887",,"$1,764,301","$614,009","$1,024,136","$55,413,275","$232,910","$7,249,646",
0808244,,Easy Virtue (2008),"$106,464",,"$1,996,738","$71,769",,"$123,462",,"$201,042",,,,,,,,,,,,,,,,,,,"$29,024",,"$10,482","$2,783,479","$431,121",,"$220,142",,,,,,,,"$3,590,951",,,,,,"$44,156","$4,743",,"$19,128",,"$87,402",,,"$674,797",,"$24,402",,,,,"$72,604","$70,749",,,"$107,804","$1,043,785",,,,,,"$56,776",,,"$1,870,010",,,,,,,,,"$96,383","$92,346","$55,065","$1,868,066","$31,895",,
1153706,,Dance Flick (2009),,,"$360,384",,,"$437,491",,,,,,,,,,,,,,"$7,960",,,,,,"$8,105",,,,"$35,540","$872,640",,,,,,,,,,,,,,,,,"$29,426",,,"$121,620","$559,461",,"$408,093","$84,578",,,,,,,,,,,,"$656,790",,,"$109,896",,,"$81,286",,,"$13,935","$10,409",,,,,,,,,,"$193,419","$1,785,952",,,
0836700,,Summer Hours (2008),"$209,214",,"$641,751","$17,106",,"$40,971",,,,,,"$100,208",,"$22,852",,,,,,"$19,403",,,,,,,,,"$82,987","$3,772,116",,,,,,,,,,,,,,,,,,,,,,,,"$2,341","$74,763",,,,,,,,"$21,123",,,,,,,,,,,,"$25,951","$535,824","$105,317",,,,,"$18,291",,,,,,"$459,758","$28,880",,
1167660,,OSS 117: Lost in Rio (2009),,,,,,"$768,906",,,,,,,,,,,,,,,,,,,,,,,,"$20,857,087",,,"$15,911",,,,,,,,,,,,,,"$4,630","$6,506",,,,,,,,,,,,,,,,,,,"$164,755",,,,,,,,,"$17,075",,,,,,,,,,,,,,,
1138489,,Personal Effects (2009),,,,,,,"$1,388","$160,670",,,,,,"$31,019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$106,897",,,,,,,,"$22,362",,,,,,,,,,"$20,719",,,,,,,,,,,,"$15,277",,,,,,,,,
